mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_13,mfcc_14,mfcc_15,mfcc_16,mfcc_17,mfcc_18,mfcc_19,mfcc_20,mfcc_21,mfcc_22,mfcc_23,mfcc_24,mfcc_25,mfcc_26,mfcc_27,mfcc_28,mfcc_29,mfcc_30,mel_spectrogram,spectral_centroid,spectral_bandwidth,spectral_contrast,spectral_rolloff,spectral_flatness,rms,zero_crossing_rate,tempo,tempogram,Label
-41.379986,76.42113,-10.7408,4.052241,-14.263474,-6.188026,-7.3175015,-2.9828784,-8.397577,-2.6773503,-7.7105284,-2.572432,-5.866315,0.065203205,-5.431992,1.877284,-2.1592233,1.4974887,-3.2794726,0.7910263,-2.4065297,0.83240813,-3.3319125,2.11552,-2.2996895,2.0062323,-2.8310726,1.6287265,-1.4097909,2.599361,1.7573726,2140.6884116666774,1974.5161547860785,19.327522662657636,4513.950892857143,0.093714885,0.0867209,0.16744171626984128,[144.23076923],0.21283464473593008,children_playing
-207.95502,74.521675,-8.438485,30.390074,-8.737725,9.986991,-11.193196,12.515759,16.172812,-18.003311,13.097101,17.418123,-13.917343,9.30529,17.67534,11.066031,4.6566067,5.6126375,6.7396827,5.557592,-8.336182,10.086645,-2.808381,-2.878832,5.9239516,3.5418425,4.585786,6.6954646,0.69015646,9.473458,2.3826144,1589.985527295591,1746.568552204726,23.2080051276107,3434.9578373015875,0.0048851413,0.09940401,0.057314918154761904,[187.5],0.14652656978256165,dog_bark
-202.23541,87.43196,-5.261387,27.312832,-12.587745,9.631056,-12.50691,14.759432,18.12112,-18.114677,11.655125,15.929668,-14.505109,6.8037925,14.272347,8.813796,0.675241,3.9045587,6.1922116,3.39941,-12.180458,7.786523,-2.190231,-1.2701325,5.4568133,4.0084414,4.769518,5.867118,-0.26892877,10.134188,1.919914,1539.0581866138216,1704.1877052015072,23.20855762493713,3390.811011904762,0.0055645113,0.08915539,0.06455775669642858,[187.5],0.15312001587769183,dog_bark
-218.5045,71.41371,-2.8428857,36.152065,-6.7976646,13.474014,-8.460123,14.619046,14.856363,-20.915728,10.645603,16.96423,-11.510011,8.949692,15.829789,7.409059,-1.8898593,0.9481702,5.870458,6.288531,-9.526405,10.680483,-1.1249855,-2.6529698,4.330584,4.4977326,4.266743,4.8064795,-0.5684536,8.143823,0.9685184,1740.3464374648183,1832.2110995452401,22.679720359080733,3721.8501984126983,0.00895863,0.06574843,0.0744047619047619,[72.11538462],0.14646309288497025,dog_bark
23.588766,66.470856,-3.5180757,29.460382,19.397982,15.629119,-4.9591823,-0.9689691,10.443124,11.780041,-1.5461545,7.9221706,4.548779,-0.7530752,-1.000644,1.9924986,3.6026254,7.0780625,-2.8977053,1.9328996,-2.0909727,1.605256,-2.9007783,2.3111794,-5.475299,0.33120593,-5.2001576,-3.3183343,-5.618354,1.7836897,9.800159,2096.5169450296958,2064.952355456141,20.164232077540266,4583.2713293650795,0.062931366,0.20913702,0.14236498635912698,[133.92857143],0.20259142871114214,engine_idling
29.485384,68.02249,-3.4336069,30.214088,19.380964,14.752702,-3.3232276,-1.2741323,11.024044,12.003582,-1.7375056,8.493685,4.4272676,-1.9270576,-1.5281404,1.5523686,3.3190985,7.0113683,-2.538487,1.4382739,-1.2542325,2.7928145,-2.857093,1.4312358,-5.659156,0.56746835,-5.151771,-2.6938128,-4.7940426,2.2439115,12.064531,2055.2453015304723,2057.3862130441817,20.008173341785458,4487.475198412699,0.057782996,0.23084413,0.13478887648809523,[133.92857143],0.21560937602955563,engine_idling
15.920557,69.99527,-2.688803,31.716166,17.962261,15.002892,-2.6169193,-1.2247413,11.242636,13.089409,-0.62572813,9.187901,4.268436,-2.7044773,-1.5311491,1.5334309,3.729896,7.9668393,-1.388287,1.9815795,-0.60792947,4.3659196,-1.6374197,2.1419916,-5.8776937,0.3727202,-5.191618,-2.312121,-3.56089,1.9548901,12.291285,1975.6012731620401,2035.1801278944565,20.103263195730868,4330.915178571428,0.046930417,0.2283144,0.11956690228174603,[133.92857143],0.19042919619050674,engine_idling
59.89613,-5.452844,-12.002457,15.630552,-5.056736,8.542705,-13.768987,8.042704,3.5531144,-1.5964829,-9.587343,1.5387466,-13.711573,-6.2049417,-9.323734,2.293304,-3.1999965,-1.0176948,-8.17603,-0.37612012,-4.9620275,-5.907836,-2.979197,-3.4026456,-10.10527,-3.3885543,-3.7839122,-4.09195,-7.1710973,0.85433865,6.9820876,3541.301290303364,2016.7087703117115,22.114667203626936,5928.137400793651,0.21805805,0.24001087,0.40588185143849204,[98.68421053],0.21984255021704702,drilling
56.61843,-8.983195,-11.702276,16.377142,-3.5329237,9.628299,-16.156305,6.474597,4.503833,-2.4726913,-12.970793,4.5660233,-14.060314,-5.804003,-12.997673,-1.7152665,-2.9325192,-1.1290476,-7.7333055,0.81156105,-0.1999381,-3.1372254,-3.513248,-2.4318557,-8.9541855,-2.2264178,-4.257829,-0.84351045,-5.568853,0.34740493,6.288562,3609.0640683571874,2000.1577223533727,21.863059610220404,5946.242559523809,0.21219769,0.24020746,0.42368861607142855,[144.23076923],0.2026901098190587,drilling
6.653895,-15.168837,-10.1076145,11.560274,-1.8349662,7.8921046,-14.790023,5.785348,3.2260537,-0.21407819,-12.735875,3.5683236,-15.13088,-5.2598033,-11.339669,-1.1728823,-3.2787855,-1.609144,-6.622747,0.55650926,-2.118727,-1.9759603,-3.478897,-0.7950787,-8.512363,-0.62752193,-3.8538916,-1.3653451,-5.2756596,-0.2789983,2.652441,3800.1971637920533,2032.7052115475237,21.72714561283989,6126.488095238095,0.23044246,0.15720566,0.4555935329861111,[125.],0.20571821243191388,drilling
-105.55942,-2.8228424,-17.976059,15.298939,1.222208,11.6754675,0.103391826,14.693296,9.547477,16.366854,3.0201294,7.7359166,-1.2418048,3.5528922,-5.1893954,3.1955433,1.110806,4.2397385,-1.3196143,5.46111,1.5336933,3.2583928,0.20170149,3.308617,-3.4369538,1.9971194,-2.0925624,3.2085671,-1.2447861,2.4894595,0.8737444,3213.788828736411,2007.2130505994323,20.58547504743508,5584.759424603175,0.19108506,0.0806772,0.33633277529761907,[117.1875],0.06508516109855293,drilling
-4.275112,-0.6894345,-4.460068,15.410066,-9.7608595,6.4931087,-2.232825,4.1106725,-3.482215,4.4298496,-5.8755474,0.7640621,-12.472109,-3.9615645,-6.867449,0.19146195,-2.9583268,-3.051708,-7.1138754,-3.8110926,-7.2637224,-2.2920253,-3.0199385,-3.518941,-7.347278,-2.6765735,-5.547541,-7.765668,-5.642911,0.09536391,2.63869,3533.6780152760107,2082.4042097707943,22.00337557543295,5993.5515873015875,0.2337311,0.12839237,0.3912140376984127,[156.25],0.18947381954677825,drilling
9.340247,4.701981,-2.9240727,14.762577,-7.6482296,5.239165,-4.5592017,5.4206967,-5.7103567,1.8162221,-8.560779,-3.0802267,-16.397299,-7.5920343,-4.471876,0.5019852,-4.263331,-4.624793,-7.2812114,-7.600979,-11.713748,-3.3009646,-2.8919175,-5.132434,-7.923449,-3.6541677,-6.2020817,-8.695955,-3.7944827,2.7256122,3.2315412,3471.4978514842605,2127.7815601320053,22.249983147154747,5971.788194444444,0.2170331,0.14245106,0.3723260788690476,[133.92857143],0.20535035195755832,drilling
44.64673,1.0447732,-2.1771493,13.702723,-6.3103848,4.140785,-6.5386443,4.884142,-5.8480625,0.20424177,-9.044262,-3.0628006,-16.22119,-8.705588,-8.126695,-1.4167684,-3.3593428,-5.1644917,-5.684637,-6.0921836,-12.121621,-5.5918875,-0.9132948,-5.257842,-9.069612,-2.617697,-4.5929394,-6.3766394,-5.672381,2.0952091,6.189092,3553.7690031974175,2135.7572706618894,22.260260182023348,6031.560019841269,0.22180203,0.20471749,0.38394019717261907,[125.],0.207133094461449,drilling
33.316887,-3.5624278,1.0845284,14.1062975,-2.4031355,-0.33243978,-6.1548233,3.0197933,-3.033134,-2.2198486,-6.7970695,-1.0367918,-13.042606,-7.907428,-14.365811,-4.144546,-2.5740397,-4.819816,-5.3444457,-2.497097,-10.005334,-7.856116,-1.1952219,-2.0845032,-9.996695,-0.8601734,-3.1015272,-3.1332135,-8.569549,-0.07673153,5.085919,3737.7046718291112,2189.8568606534445,21.853699046011762,6313.988095238095,0.23081301,0.19071858,0.4083465091765873,[125.],0.21139305602362327,drilling
-41.649128,-11.864037,-2.648764,14.644833,1.4507695,-0.10309893,-3.675323,1.994874,-1.2717729,7.403782,-2.29828,2.5948522,-6.6567235,-1.2868189,-9.987681,-2.402524,-1.7339315,-3.7468526,-3.9367528,1.9039133,-3.7675092,-1.8245416,0.2008777,0.51460814,-7.2859116,1.5493653,-2.5383523,-0.7263231,-4.40873,1.2087525,2.852338,3842.900420926341,2150.96645155257,21.16543945928566,6366.257440476191,0.22919333,0.132459,0.43456256200396826,[144.23076923],0.10972290681300328,drilling
-35.356533,-20.590544,-22.275599,18.300352,2.7752244,12.738161,-3.331668,5.558604,7.5602827,18.228518,7.1264806,14.939155,4.793616,5.2662983,-1.3548255,7.411603,4.951559,0.9612569,0.0998697,6.5921187,3.5250034,2.6442575,1.881664,4.508414,-2.955033,3.657749,1.7600781,3.4762704,1.1978238,6.431252,2.3537061,3523.8313689615975,1989.5157724595642,19.359926337132467,5881.758432539683,0.23182717,0.14082095,0.36640857514880953,[81.52173913],0.03479431288870408,drilling
7.0401444,58.139412,-41.01161,27.563097,-2.789574,-2.0015593,2.8885186,9.504337,-6.5530767,-5.0966263,5.5832987,10.515618,-6.950628,-0.029357327,-4.5943394,1.7890942,-4.72174,1.2127849,-0.08189587,2.1198008,-3.5093086,1.456758,-2.770889,3.6705756,-3.0100877,1.9544756,-5.061013,-0.51875764,-0.68689185,0.43065354,4.5341864,2254.524437313066,1667.7073205819838,21.467419059439333,3902.467757936508,0.05657965,0.16217224,0.24323381696428573,[117.1875],0.14103680550006725,street_music
17.89277,54.049488,-41.910473,23.726364,-6.621893,-5.9036674,1.7427188,8.523037,-6.744102,-5.6951413,3.7024114,7.998563,-8.607244,-2.1231143,-6.203145,1.466148,-3.4940684,0.29544848,-1.1976818,0.23919453,-4.9822326,0.11335773,-1.87524,2.8712695,-3.451666,1.2765293,-4.635057,-0.5894879,-0.4086563,-0.60865754,4.9858923,2308.997171497075,1686.0296892813938,21.522170428418534,3972.222222222222,0.06062131,0.17040554,0.24400499131944445,[156.25],0.206183161882108,street_music
31.560387,51.707188,-43.855083,20.799479,-7.8462725,-9.356971,-0.55029607,5.190784,-9.448691,-6.723026,1.2294303,7.4898705,-9.9816475,-3.044067,-7.5904922,0.9891248,-3.5787838,-1.0962658,-1.1508256,-1.6374002,-6.540241,-2.4391878,-2.533002,2.5312443,-4.822502,0.2231083,-4.8312383,-0.018292384,-0.75051033,-1.6175355,6.732691,2338.2862795379247,1688.8222484285639,22.116453082252228,4011.40873015873,0.061731108,0.1983417,0.24449714781746032,[81.52173913],0.19885108035765026,street_music
10.292494,48.75662,-41.322895,19.276447,-7.7546134,-10.273093,-4.0188456,3.9109492,-8.332285,-8.22004,-2.7515802,4.711449,-9.22969,-1.6824361,-5.651145,-0.6604711,-8.474681,-3.7892365,-2.5651512,-2.13979,-6.4537306,-2.3677118,-3.4990468,0.32760558,-6.7094307,0.15891401,-6.2960467,-1.0630295,-2.6854725,-1.8908861,5.456389,2378.321052366209,1725.8603331604534,22.182587015491105,4141.493055555556,0.0661514,0.17217325,0.2444390190972222,[156.25],0.19110663583422555,street_music
30.954292,44.044758,-38.393143,16.495693,-7.856203,-8.778625,-3.0889695,3.7387996,-5.5020633,-6.30187,-1.3599439,3.8718886,-8.971653,-1.2679291,-5.1307325,0.035262212,-6.924743,-4.078453,-2.7099302,-0.6267481,-3.6306772,-1.5770342,-3.5448577,1.604031,-6.923603,-0.9175527,-4.788417,0.4983926,-3.8114028,-2.0072966,5.882778,2489.414135181566,1802.5968387108073,21.632051874895918,4419.890873015873,0.08943476,0.18564981,0.25563848586309523,[144.23076923],0.18826302884406468,street_music
10.045427,42.79327,-36.625797,18.633244,-5.0589232,-5.243787,-2.162449,8.583856,-1.5604534,-6.8243155,-1.0944582,3.3013191,-6.673511,-0.6169419,-5.3095675,1.0221772,-5.8125734,-3.1606562,-2.0887818,-1.1031716,-1.966702,1.1907336,-2.60368,1.7108967,-7.256423,0.26132575,-4.027563,-1.3708401,-3.4510791,0.99881613,4.264699,2521.9946448729047,1815.558549359987,21.418923333885896,4482.452876984127,0.09634955,0.15269415,0.2577427455357143,[98.68421053],0.21259227418738794,street_music
-288.88623,124.74748,14.871079,-6.629622,-7.3388577,1.4757603,-3.5029016,-2.986251,-1.2934268,0.7463224,-0.07345178,-1.8120255,-4.4016905,-1.9524139,-3.3425972,-2.0627835,-2.2410233,0.11531361,0.19340298,3.4503863,2.8429987,6.335551,4.687007,3.5005593,0.1899244,0.20970859,1.0646404,2.296947,-1.3234849,-0.706332,10.771692,1202.5707379064336,1497.7983411580074,20.771702360031632,2521.4533730158732,0.010023666,0.104165144,0.06926618303571429,[60.48387097],0.08683358736783811,dog_bark
-285.6135,133.88626,12.732907,-10.473654,-10.670622,1.8330184,-4.098857,-5.2006626,-2.7437153,1.0588927,0.6784589,-2.5152419,-5.67993,-3.420355,-3.3527935,-1.9470229,-3.1533449,-1.5951636,0.5631772,5.1596932,4.0958343,6.7267904,4.55709,3.5031018,1.4457171,1.1575886,0.6788915,1.7178204,-2.4759994,-1.0387185,7.524245,1126.2575763053014,1375.0634117699888,20.7978301470179,2184.7718253968255,0.009056152,0.09303384,0.07176571800595238,[62.5],0.04567132206446721,dog_bark
-291.91718,124.486786,14.534864,-5.7241883,-8.4874525,-0.3858266,-3.1794658,-1.8115706,0.11299124,2.7106564,1.9032174,-0.7405806,-3.9097886,-1.9456728,-2.316065,-0.9496787,-1.5924449,-0.061007544,1.002233,4.2366533,2.9190526,6.742651,4.934583,4.3200903,1.1754022,0.72254264,0.04566201,1.3123883,-1.8429495,-1.0245004,9.0604515,1218.080877239031,1508.305662343484,20.61817627210034,2512.7728174603176,0.009744341,0.08845035,0.07190135168650794,[156.25],0.052440107782765755,dog_bark
-271.23013,134.84167,14.066932,-12.704451,-13.801,0.24847141,-5.3684635,-5.051849,-2.79431,0.7683872,-0.06505975,-4.074787,-7.2319326,-3.3591185,-3.964057,-2.6595464,-3.7542999,-1.4934274,0.00067865656,4.561129,2.9806652,7.305392,5.820838,4.7753015,1.1847461,0.87822217,0.10124903,1.8219367,-1.0243964,-0.6924216,11.66935,1129.789644980143,1379.3869006566842,21.16442892398765,2204.2410714285716,0.008894173,0.11615256,0.07138594370039683,[62.5],0.12511751768207707,dog_bark
-95.641014,71.722824,-80.60892,-0.72648484,-16.932762,2.21397,-10.357422,-18.715912,-15.551213,-1.0270813,-10.229496,-2.1430576,-4.797936,-5.3252263,-0.1293309,2.638972,-0.58502245,-1.8304316,-5.9036794,-2.5677445,0.9343992,5.1258373,1.7469764,3.7527382,-1.824512,8.194723,3.0538974,4.5282974,-4.8278866,1.8721634,8.130647,1779.7133335134502,1242.5316229754017,27.073542741026746,2864.2113095238096,0.003910821,0.1881856,0.16824389260912698,[117.1875],0.16442196716411434,street_music
-58.250935,70.8904,-77.65369,-3.240615,-15.808227,1.7453693,-9.857292,-13.330868,-16.433361,-3.0142524,-8.4197235,-4.2617106,-11.414043,-4.0485578,-0.020711748,1.5910124,-5.5348325,-0.56524175,-1.8900865,1.8208281,0.966635,2.5618558,-0.48214287,2.924575,-11.390758,-6.2313895,0.6254178,16.39603,-0.5772433,-3.946544,9.815017,1815.3430094271594,1259.5973419595605,26.43548851133052,2879.6502976190477,0.0043542935,0.22029324,0.17867218501984128,[133.92857143],0.1810113972670429,street_music
-75.321815,74.82994,-67.3658,-3.7558835,-17.136068,4.941985,-11.318587,-16.789843,-12.353806,-2.5507987,-13.125935,-4.8928547,-12.85494,-2.0584383,3.968289,5.4040575,-6.429218,-4.910547,-1.4390726,1.0060451,-2.9346976,-2.965212,-0.6099314,5.416049,-10.846634,-5.2781243,10.201038,23.575375,-7.499828,-14.933025,10.515534,1784.5657559284848,1283.3237662264592,26.99311668968514,2874.3799603174602,0.0037816747,0.2235725,0.17181687127976192,[117.1875],0.20601654697309116,street_music
-88.926445,69.37784,-67.56036,-2.498508,-16.435585,6.0762944,-12.188734,-16.32526,-10.977704,-2.7629669,-15.4522295,-5.6058803,-12.127225,-1.9485087,5.0331273,10.001295,-5.2430916,-9.111993,-3.2031338,0.30080563,-1.5596874,-2.468112,0.31645855,4.817648,-10.864004,-0.88418025,14.35558,21.979807,-7.9225173,-10.400211,9.101878,1840.1622930876827,1315.7516300440777,27.34971588343778,3027.715773809524,0.003795422,0.20318462,0.17890469990079366,[125.],0.15666025848698462,street_music
-71.87952,71.9144,-64.501434,-1.0160973,-18.28142,-0.76784784,-10.818366,-13.942079,-11.486032,-3.2401419,-9.128771,-2.570289,-11.517819,-5.276824,-1.4784454,3.2328851,-1.874493,-3.727517,-0.46372145,2.5351558,-1.6193279,1.6904876,1.6851629,4.5594897,-7.9324913,2.4946554,7.808542,10.275567,-8.144859,-3.844433,6.615815,1860.0092983332838,1401.6882211537782,25.235380675438183,3128.1001984126983,0.010164522,0.16952203,0.17217726934523808,[125.],0.20065413020372413,street_music
-111.615555,75.453354,-72.041725,-2.2082555,-14.222275,0.7564816,-16.44375,-16.526445,-11.367049,-1.7189946,-8.361523,-6.563851,-13.690963,-7.955602,0.74548024,6.528499,-3.1544883,-7.253799,-6.188125,0.3939843,-1.159363,2.0844724,0.66975415,5.458748,-7.548181,0.6727936,9.922348,14.864107,-5.0106945,-5.050927,6.05223,1794.1248565419908,1293.8947219869797,26.079501235130515,2945.684523809524,0.0068612895,0.15720417,0.17093331473214285,[133.92857143],0.15515310651376432,street_music
-248.49841,74.13828,-10.53243,13.945999,5.8515854,8.105988,6.875244,6.5714965,2.7072995,4.910047,0.3724622,5.0401087,2.8889422,6.135065,2.5334182,-0.66432786,-4.197254,0.8478161,0.67457896,0.8050492,-2.897217,-1.9234406,-2.847792,2.3437128,-0.5496995,-0.1642,-0.74642724,0.36364743,-2.8742054,-0.5817415,6.1698227,1478.0269590309217,1437.2186033946266,20.803383440316875,2974.3923611111113,0.02198183,0.07974031,0.10885571676587301,[45.73170732],0.07385640395409618,gun_shot
37.473297,97.94577,-19.97754,11.670581,-19.10979,9.30166,-3.2722106,-0.88810515,1.8003026,2.3292048,0.7020972,6.138298,2.401608,2.7399857,2.655569,2.6802251,-3.5602853,-1.107305,-11.450925,-6.982581,-8.870385,-1.4162533,-5.012216,-2.1009452,-4.441343,0.32359344,-3.801846,2.2868059,-2.7190297,2.1305113,11.983285,1733.4396779888882,1695.1141839697102,20.05094014839595,3582.217261904762,0.04225839,0.22315027,0.1306888640873016,[110.29411765],0.22403067228130455,engine_idling
34.849163,95.93745,-19.489864,11.919883,-18.48311,7.9856405,-4.633473,-1.3762738,0.52514535,2.155488,0.9724055,5.5662546,-0.5452756,1.7264484,1.8053579,3.0086555,-3.588232,-0.9203059,-12.225332,-8.492235,-10.257196,-2.9577336,-6.055734,-3.1059227,-5.3213677,-0.1556832,-3.774339,1.7275938,-3.5831444,2.1705363,11.28559,1759.0699483968112,1713.3423669666247,20.16551296999486,3637.090773809524,0.04402668,0.21668158,0.13131665426587302,[110.29411765],0.21644259750813669,engine_idling
-6.947293,98.316795,-18.072515,13.45204,-17.491653,8.86251,-3.5459876,0.048779648,1.2878804,2.1420665,1.2567178,5.838411,-0.96135104,1.2120714,1.2913415,3.4306335,-3.3520725,-1.0758759,-13.336211,-8.343956,-10.159954,-2.8996422,-5.597493,-4.566765,-6.0635724,-0.031086506,-4.316224,1.807282,-2.689836,1.349406,5.721673,1712.018367368661,1702.3558579750297,20.237384439934647,3580.0471230158732,0.04003687,0.15087363,0.12260509672619048,[110.29411765],0.1961686223993889,engine_idling
-9.339258,101.10783,-16.268223,14.158066,-16.621038,10.632815,-1.0628173,1.4097239,1.768168,2.1162498,2.042936,7.206682,1.8642471,2.9169838,2.6427922,3.2765827,-3.1048927,-0.37047058,-12.382745,-6.046983,-7.5034094,-0.45956424,-4.0136805,-3.712978,-4.865481,0.947518,-4.9251037,2.337024,-1.1690515,2.0397606,5.7951946,1666.716424240892,1696.7928566497937,19.89150308409453,3521.8874007936506,0.03726522,0.15103625,0.11935376364087301,[110.29411765],0.19637253368090246,engine_idling
30.1135,99.42792,-16.56047,12.65719,-16.795315,9.669458,-0.46028602,0.3147624,0.31771973,1.9861143,2.2889826,8.144661,4.4886327,4.203682,3.2126987,1.2358084,-5.5453196,-0.44553703,-12.306699,-4.3216047,-5.7366276,0.50571674,-3.0280344,-1.9071163,-3.0941699,1.7776808,-5.835061,2.4590266,-1.5554322,2.129348,11.265388,1702.2146564837299,1716.8641061278702,19.820934566242236,3554.625496031746,0.04113499,0.21390322,0.12584480406746032,[104.16666667],0.20706068884631518,engine_idling
25.46063,97.95374,-16.916313,11.620811,-17.961195,8.599266,-1.831603,-0.8394407,-1.2769027,-0.21264133,1.2799103,6.7648497,3.5871053,3.4434643,2.7099829,0.2611618,-6.838829,-0.42937887,-13.583167,-4.4036045,-5.7427917,0.3296304,-2.0793858,-1.3713048,-2.1457736,1.9494559,-5.897848,2.402394,-2.586815,1.9353625,9.228062,1739.4068626934359,1727.6519235621845,20.058568221507734,3605.15873015873,0.045028318,0.19504428,0.12887524801587302,[98.68421053],0.198785469792225,engine_idling
