Audio,Label
"[-0.3474812  -0.56245023 -0.47173637 ...  0.06743835  0.09834936
  0.13946682]",air_conditioner
[0.37707555 0.6277354  0.5297514  ... 0.03982666 0.0620476  0.08412496],air_conditioner
"[ 0.00023629  0.00035908  0.00023588 ... -0.07396964 -0.07732262
 -0.05604172]",gun_shot
"[-0.01588502 -0.03220532 -0.01045483 ... -0.22593838 -0.18948476
 -0.19584839]",street_music
"[ 0.0489082   0.01913297 -0.15867905 ... -0.05848853 -0.02744187
  0.06380188]",street_music
"[-0.23218365 -0.3463022  -0.20797491 ...  0.14399518  0.16694845
  0.1489676 ]",street_music
"[-0.03178946 -0.07904604 -0.02347669 ...  0.00855826 -0.03353918
 -0.08035181]",street_music
"[ 0.03493094  0.09753627  0.09449936 ... -0.08971565 -0.08054657
 -0.09012926]",street_music
"[-0.05987822 -0.11211052 -0.10845531 ... -0.15395539 -0.19348976
 -0.16730927]",street_music
"[-0.19855742 -0.36907724 -0.38722846 ...  0.23153561  0.1707455
  0.04301687]",street_music
"[-0.22496656 -0.35005766 -0.2774753  ...  0.10381908  0.11452774
  0.11704582]",street_music
[0.07191426 0.08271281 0.0002243  ... 0.03115805 0.08999757 0.02368354],street_music
"[ 0.21606356  0.30139685  0.20469503 ... -0.3849484  -0.43317097
 -0.48964965]",street_music
"[-0.09520104 -0.16011639 -0.1621052  ...  0.11613612  0.12989911
  0.05152378]",street_music
[0.00236041 0.03207232 0.03779525 ... 0.26721233 0.20821717 0.10109691],street_music
"[-0.08748411 -0.10452411 -0.12036213 ... -0.20152587 -0.19911073
 -0.27273932]",engine_idling
"[ 0.00636753  0.01763283  0.11882281 ... -0.07764896 -0.03738328
  0.03348371]",engine_idling
"[-0.18148541 -0.29285756 -0.27141386 ...  0.29808575  0.34670937
  0.5083232 ]",engine_idling
"[ 0.07406393  0.00253724 -0.05056909 ...  0.18282498  0.10674979
  0.15524074]",engine_idling
"[ 0.33624053  0.56349695  0.5349375  ...  0.11904579 -0.08752036
 -0.01430039]",engine_idling
"[ 0.08827855  0.18935749  0.2278209  ... -0.20855628 -0.12444156
 -0.15111175]",engine_idling
"[-0.10018142 -0.16146927 -0.11239316 ...  0.18428233 -0.00570033
  0.04400779]",engine_idling
"[-0.02325399  0.04786147  0.10749123 ... -0.10825045 -0.20241004
 -0.16970934]",engine_idling
"[ 0.0528543   0.02483794 -0.05620383 ...  0.20483375  0.13449544
  0.2934277 ]",engine_idling
"[-0.07706723 -0.12446788  0.01819862 ...  0.06019894  0.05779636
  0.00100026]",engine_idling
"[ 0.25966436  0.44344553  0.39492407 ... -0.25008672 -0.2335753
 -0.33232448]",engine_idling
"[-0.02786091 -0.10217013 -0.18910469 ... -0.38398734 -0.424432
 -0.42215216]",engine_idling
"[-0.25853792 -0.49187893 -0.47617602 ... -0.2963022  -0.30116236
 -0.3125583 ]",engine_idling
"[-0.2550377  -0.39556736 -0.28702167 ...  0.21737163  0.17889424
  0.15890007]",engine_idling
[0.07901219 0.12679268 0.10355777 ... 0.10396256 0.04361318 0.05924242],car_horn
"[-0.04087045 -0.08526014 -0.08895417 ... -0.68593794 -0.8736794
 -0.15449016]",car_horn
"[ 0.14246991  0.28691193  0.23432742 ... -0.15930438 -0.16678703
 -0.14374301]",car_horn
"[ 6.6937594e-07  1.3466863e-06  4.8206975e-06 ... -2.6670115e-02
 -3.9052296e-02 -5.7489127e-02]",children_playing
[0.10114427 0.22938126 0.3076099  ... 0.04080478 0.02730245 0.01995474],children_playing
"[-0.13910171 -0.19194645 -0.09788819 ...  0.08923977  0.15577151
  0.06910923]",children_playing
"[-0.03269836 -0.00720695  0.15743728 ... -0.11061342 -0.09726333
 -0.12274968]",children_playing
"[ 0.19006313  0.3723545   0.3535306  ... -0.007945    0.01702146
  0.05517819]",children_playing
"[-0.12003741 -0.21558443 -0.18110783 ...  0.08486633  0.02982697
 -0.01345883]",children_playing
"[-0.19479644 -0.32014257 -0.23597494 ... -0.3873542  -0.4318794
 -0.45063987]",children_playing
"[ 0.01010053  0.00915741 -0.00556173 ... -0.00678614  0.01076974
  0.02817796]",children_playing
[0.40821046 0.6885672  0.6000946  ... 0.1640557  0.26603267 0.33353987],car_horn
"[ 0.00106551  0.02070191 -0.10451133 ...  0.20575896  0.28972495
 -0.00764547]",jackhammer
"[ 0.0169138  -0.10110984 -0.07871305 ...  0.03045314 -0.0357713
  0.0582702 ]",jackhammer
"[ 0.07279016 -0.09095789  0.0643713  ...  0.01045107 -0.1679442
  0.04431909]",jackhammer
"[ 0.00532461  0.0071109  -0.00097018 ... -0.07771565 -0.01045972
  0.03815695]",jackhammer
"[ 0.07413612  0.24321164 -0.00961872 ...  0.2570209   0.09890097
  0.02750169]",jackhammer
"[-0.07984743 -0.24619602 -0.21177366 ... -0.20121975  0.17084438
  0.11120521]",jackhammer
"[ 0.0777763   0.18576099 -0.02508142 ... -0.20929845  0.19328508
  0.1966705 ]",jackhammer
"[ 0.23107375  0.40519908  0.11549354 ... -0.12213761  0.00927402
  0.01161397]",jackhammer
"[-0.11045869  0.10850273  0.06012855 ... -0.165442    0.00065776
  0.16622148]",jackhammer
"[-0.04668341 -0.08337239  0.0601699  ... -0.05645183  0.04709129
  0.01067049]",jackhammer
"[-0.13568209 -0.14695163  0.0449178  ... -0.11648211  0.01185769
  0.07252528]",jackhammer
"[ 0.01234853  0.08175802  0.07352942 ...  0.12632063 -0.05943986
 -0.02886806]",jackhammer
"[ 0.03967494 -0.04130392 -0.07422354 ... -0.18380648 -0.20666651
 -0.23343253]",children_playing
"[-0.04875476 -0.06304915 -0.05547386 ... -0.1649116  -0.14127123
 -0.1434385 ]",children_playing
"[ 0.04640619  0.08230143  0.10698546 ... -0.1168125  -0.10846769
 -0.17760463]",children_playing
"[-0.01064617 -0.02568446 -0.02165398 ...  0.08784316  0.11438048
  0.14363702]",children_playing
"[-0.03520131 -0.03450937 -0.00457859 ... -0.06545372 -0.08605903
 -0.02716956]",children_playing
"[-0.0249909  -0.06549317 -0.04950532 ... -0.06146421 -0.01634325
 -0.04789883]",children_playing
"[ 0.08701     0.16529432  0.12009567 ... -0.09513657 -0.06972204
 -0.0558015 ]",children_playing
"[ 0.09566931  0.16868477  0.16367255 ... -0.11662685 -0.11046308
 -0.10541662]",children_playing
"[ 0.02791164  0.02644868 -0.0010794  ... -0.04035446 -0.09318846
 -0.13992922]",dog_bark
"[ 0.08173531  0.17103978  0.17876793 ...  0.16866904  0.03345922
 -0.11283492]",dog_bark
[0.08939909 0.13936648 0.12853105 ... 0.28368044 0.22224897 0.15257356],dog_bark
[0.00315078 0.00520084 0.00442672 ... 0.05110884 0.02838728 0.01402251],gun_shot
"[ 0.26446712  0.6079757   0.56420666 ... -0.01313106  0.02621868
  0.10083312]",siren
"[ 0.06137373  0.04776227 -0.02187508 ... -0.38300928 -0.34457147
 -0.32082087]",siren
[0.16266201 0.27704534 0.1972764  ... 0.30722287 0.17135404 0.02109308],siren
"[-0.16965097 -0.18804957 -0.02156975 ... -0.01127961 -0.2394066
 -0.4089558 ]",siren
"[ 0.00148747  0.00074848 -0.00310135 ... -0.03441015  0.09098631
  0.28445497]",siren
"[-0.03334174 -0.04136255 -0.0236593  ...  0.68242     0.8449717
  0.92352456]",siren
"[ 0.13628668  0.19827977  0.09634808 ...  0.13162485  0.04938624
 -0.07979167]",siren
[0.37008268 0.40306944 0.02419223 ... 0.16300483 0.18899304 0.24779007],siren
"[-0.24670456 -0.49805838 -0.43657577 ...  0.11708288  0.19717889
  0.23955294]",siren
"[ 0.31881335  0.4773762   0.36644655 ... -0.00642519 -0.01046509
 -0.00900001]",siren
"[ 0.2791553   0.17294317 -0.30843246 ...  0.02872859  0.02569753
  0.02733272]",siren
"[ 0.01582643  0.07246     0.0594419  ... -0.0593042  -0.05260016
 -0.05138186]",siren
[0.22272043 0.3541306  0.29107627 ... 0.1183404  0.12127083 0.12906346],siren
"[-1.09492406e-01 -1.45592928e-01 -8.19083676e-02 ...  1.64688498e-01
  6.92866594e-02  5.80639753e-05]",siren
"[-0.35408577 -0.5537113  -0.4740971  ...  0.20545623  0.18082054
  0.1719871 ]",siren
