mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_13,mfcc_14,mfcc_15,mfcc_16,mfcc_17,mfcc_18,mfcc_19,mfcc_20,mfcc_21,mfcc_22,mfcc_23,mfcc_24,mfcc_25,mfcc_26,mfcc_27,mfcc_28,mfcc_29,mfcc_30,mel_spectrogram,spectral_centroid,spectral_bandwidth,spectral_contrast,spectral_rolloff,spectral_flatness,rms,zero_crossing_rate,tempo,tempogram,Label
-0.8077538,-27.253181,-107.83944,11.040524,-8.939265,4.055328,4.4638186,10.873012,-2.208477,5.159264,2.731467,6.4883494,-2.9994311,6.4534554,2.8398278,7.3519435,3.0879092,1.5793989,-0.043728307,-0.26076913,1.2356231,2.4491699,-1.0293056,-0.18042503,-3.466232,-0.8434035,-3.9723456,3.8037195,-0.058180504,2.2956197,6.8311024,2692.413916640454,1408.1171922353037,21.196871294879323,4038.504464285714,0.043787736,0.23341733,0.29042271205357145,[133.92857143],0.22019934483576192,drilling
13.336655,31.512491,-92.986916,22.726736,-8.031134,2.2463932,0.5439815,11.060081,-1.2242144,0.36688343,-5.5801206,7.000609,-9.104214,2.110524,1.0339954,8.017799,9.568402,2.5031316,3.4556453,3.666071,1.0095665,1.8199091,-0.15558612,3.0472045,-2.1550326,4.2516823,-6.862979,4.9508033,-1.7704612,-1.507012,6.5926657,2331.7787198337687,1325.9573066081932,22.832986897352658,3514.5089285714284,0.033296045,0.21473156,0.2614358568948413,[81.52173913],0.2069636699577414,drilling
7.4103985,34.4116,-94.255455,19.794666,-13.075089,-1.4630336,-3.3545227,8.380664,-4.2728686,-3.0726607,-7.8529377,4.798042,-13.512006,-5.03337,-2.1772194,3.7326603,6.9843845,0.42628637,-1.5095369,5.5390706,-2.589159,-0.10186286,-1.5816417,0.25331917,-2.7984366,4.7129874,-6.3262167,6.5409966,-1.2324421,-1.0877748,6.0160656,2313.90654412031,1311.017036189079,23.387936119269902,3491.1954365079364,0.03098556,0.2045676,0.26309446304563494,[117.1875],0.21713170651331118,drilling
9.687172,37.681396,-92.82847,20.688292,-13.020099,-1.5822681,-4.7899437,5.3550234,-5.674864,-2.764743,-8.311753,4.398856,-12.599495,-6.44943,-2.2019255,-0.21312957,4.2428145,0.72338265,-3.3847568,6.7353983,-3.5675724,-0.84593064,-2.1644022,-2.2617266,-3.212504,3.1557426,-4.8111577,6.014021,-0.46861655,-1.1991475,5.944597,2302.25105001446,1310.0124492907296,23.426931366898913,3473.2762896825398,0.03165005,0.20378211,0.26533435639880953,[125.],0.21913858221533467,drilling
25.067762,35.876842,-90.47148,20.55702,-12.072911,-2.5118768,-6.142738,4.8310056,-3.996647,1.394631,-8.139195,4.713538,-12.26049,-5.7567368,-0.63121384,-2.2334738,3.2017434,2.4334323,-4.096911,4.887103,-4.945951,-1.7508116,-1.5880811,-2.5762131,-3.2637804,2.9287765,-4.9680533,5.4674892,0.43045238,-1.4161093,7.4297214,2331.4341619858924,1332.4000664857701,22.894688535577806,3482.2668650793653,0.035420563,0.22965892,0.26955062624007936,[156.25],0.22015108253267412,drilling
23.338589,33.91302,-93.69529,16.8811,-15.035185,-6.6662416,-9.955942,2.9157255,-5.661995,-1.184232,-11.305515,2.6498568,-14.907181,-7.8424587,-2.7218285,-3.0565832,3.5056987,-0.36609128,-5.4023767,3.6048374,-7.859879,-3.889943,-3.808726,-3.2599967,-4.9412427,2.623604,-5.5224853,5.9336753,-1.1711723,-1.8790623,7.886331,2324.385025399429,1323.8783915352649,23.505936190719677,3478.2366071428573,0.032310896,0.23605189,0.2663845486111111,[170.45454545],0.22021212645705718,drilling
12.593581,21.662432,-98.62529,15.436504,-13.489827,-3.1020448,-5.7713404,6.5613327,-5.479427,-2.3439307,-8.826485,6.9615955,-9.151835,-2.8533351,-0.7683025,0.6857025,4.7564917,-0.081834,-2.8348756,3.3697608,-4.184668,-1.5711746,-4.1139407,-2.311843,-4.3250766,1.2064939,-5.1928124,6.211102,-0.76987666,-0.5311979,7.398722,2382.742096882538,1325.2003267834348,22.84258297186598,3588.4176587301586,0.034519646,0.22763713,0.26732623387896826,[133.92857143],0.21391953821253182,drilling
10.74581,-4.778376,-101.84081,13.009311,-10.40307,3.8568907,0.37170386,8.80736,-3.408881,3.048409,0.49164695,10.89059,-1.4696004,6.126982,3.489723,4.5753255,3.715443,1.7390795,0.9978888,1.7858561,0.21302472,0.9736773,-2.9097533,-1.1825416,-2.587482,-0.7287005,-4.0499587,6.4645367,1.393133,1.9222445,7.2990565,2568.6146949788294,1386.3442502803669,21.806148878012205,3879.8983134920636,0.04470752,0.23361582,0.2802579365079365,[104.16666667],0.207989411974719,drilling
0.39521196,-23.577723,-105.71743,10.451179,-10.1666355,5.1816926,3.571172,9.34702,-1.6922575,6.3812456,4.273486,9.488112,-1.9464749,7.7134585,3.5121856,4.695585,1.7293761,0.36941493,0.95930094,0.6103004,-0.6651873,1.0068122,-2.2172458,-0.77007663,-2.436389,-0.058356576,-2.9722319,5.8833885,0.31910455,1.1610657,6.237343,2688.0921503775858,1419.8560172919279,21.25076943414688,4036.6443452380954,0.047851577,0.22256632,0.2896476624503968,[144.23076923],0.21542282582191283,drilling
-27.317247,-6.3055835,-107.73665,13.134542,-3.6087656,7.228286,3.7147033,10.346612,-2.104419,6.684221,0.16042313,4.734485,-3.916941,2.8033845,-3.8522718,1.775288,-0.6938166,-1.0059371,-0.235268,-0.68858397,1.4452108,1.7903833,1.04774,0.04658338,-4.3111906,-1.4712596,-4.7989964,3.2208843,-1.8155053,0.043911867,5.3277974,2519.024096335489,1361.5367558013959,21.973275586880057,3751.2400793650795,0.03881301,0.18544286,0.2723795572916667,[170.45454545],0.11979499402343895,drilling
11.181898,22.792976,-92.10244,28.882637,-17.842934,-15.596965,-10.636057,6.1272883,-1.0385981,2.165696,-13.518529,1.7925477,-12.291126,-4.848953,0.09488047,4.9683084,5.0681014,-5.653915,0.97279996,1.331525,-2.2447908,-1.5688503,-4.9462223,-0.2489911,-6.4057255,-1.8658569,-11.352057,4.67143,-3.7634037,1.4550233,7.02018,2440.7083278029095,1289.7740117392052,22.31634475502268,3548.7971230158732,0.032424346,0.2307663,0.28149026537698413,[117.1875],0.17272058952200098,drilling
-21.218092,3.2835627,-108.99111,13.197403,-13.201786,-8.159822,-4.749605,3.1711597,-3.3155828,-3.4302557,-12.10091,2.2119782,-8.244228,-1.1506678,-2.0449383,2.9544833,1.8447397,-1.5800161,1.5400227,-0.115441896,-0.6798538,3.9454346,0.05676858,0.059819907,-1.7216965,1.1261297,-3.9007018,4.425304,1.2769442,2.980296,5.826538,2443.083134558681,1295.05732726613,21.90761797544717,3563.9880952380954,0.031105453,0.19783401,0.2664155505952381,[75.],0.1746865214801435,drilling
-1.1497043,-39.35801,-53.751472,-33.88984,-24.856499,-7.5781207,-13.160619,-20.280085,-19.776617,-13.908702,-8.171714,-8.831507,-15.089969,-10.7019615,-20.842503,-14.920152,-12.443999,-3.3757977,-5.950157,6.846366,-0.5172746,-4.8945055,-12.949575,-4.1280236,-7.667661,-5.283025,-3.011911,-5.6948853,-12.367555,-2.974137,4.8998694,3645.004106922108,2135.130677059478,25.689900493845055,6381.5724206349205,0.16016084,0.18147644,0.3918883308531746,[89.28571429],0.1589887909899955,drilling
13.063463,-37.952145,-54.06294,-37.754303,-24.736847,-9.067244,-13.457712,-18.202208,-22.803213,-12.7565975,-9.065337,-9.59514,-16.112583,-11.471976,-21.074482,-15.988946,-14.175786,-2.870481,-4.4096866,6.40807,0.056822874,-6.0290723,-12.079229,-4.6186686,-6.3256063,-4.3801956,-1.9166912,-6.078943,-12.71146,-3.5976346,5.942381,3614.367810332739,2166.5229144281657,25.89929828434584,6376.984126984127,0.15712345,0.19969536,0.3744032118055556,[133.92857143],0.2268149119488625,drilling
-99.59323,80.31453,3.6747413,34.257107,11.538242,42.878765,15.230063,9.450854,-5.203907,9.060232,-9.188826,0.5304205,-5.4033885,1.6093059,-5.4778695,0.68522626,-5.787093,-1.3064249,-7.1312833,-1.1027515,-8.155309,0.69943064,-2.7351298,-0.8440406,-4.3983903,-1.8986803,-4.812197,0.78645414,-4.0706882,-0.004017618,4.0146117,1640.6878941881919,1903.3003279036698,20.772452379402694,3905.5059523809523,0.019063234,0.12298434,0.07185872395833333,[110.29411765],0.14697701256775333,engine_idling
-86.78844,80.58504,3.2499335,34.26429,11.108194,42.47362,16.975225,10.774723,-6.056988,9.115447,-9.976455,0.6193386,-6.3902497,2.7172384,-4.502344,0.98829454,-6.3083725,-1.787634,-6.45767,-1.8311574,-9.0853195,0.65288013,-4.517245,-0.5807818,-4.207266,-1.3372964,-3.3574736,2.0883386,-3.714532,-0.22290352,5.0880065,1633.2988019140607,1899.1290349807482,20.82530545928229,3880.3943452380954,0.018873906,0.1393387,0.07314530629960317,[110.29411765],0.14635479472358195,engine_idling
-87.69844,80.362564,2.7012398,33.20517,11.75611,43.900127,16.227383,11.498593,-5.373773,8.581779,-10.128477,0.2563125,-5.9311934,2.3975883,-4.751453,-0.1647995,-7.024033,-1.6481463,-7.365414,-2.2692552,-8.132021,2.0289183,-3.9700131,-0.85838854,-4.2416058,-1.4798772,-3.1964324,2.1365361,-3.7070768,-1.00372,5.1649837,1633.2031653013569,1899.306922485578,20.719159466414435,3902.529761904762,0.018559434,0.1401764,0.07872178819444445,[110.29411765],0.15194997510842798,engine_idling
-97.2729,79.70266,3.4300256,32.861744,12.407685,44.616005,15.672294,11.0461445,-5.074116,8.842298,-10.317529,0.34239686,-5.2824974,1.2803266,-6.0656657,-0.063808836,-6.7720475,-1.0703,-7.706001,-2.0324523,-7.1875834,2.7540843,-3.9241743,-0.8053813,-4.3432937,-2.1242986,-3.238389,2.3485434,-3.7139025,-0.97108144,4.258147,1645.701186551272,1911.8278694831488,20.885940606766972,3966.6418650793653,0.018600533,0.12745667,0.0755828373015873,[110.29411765],0.14987575913385234,engine_idling
-101.50409,79.45464,3.8251963,32.541286,12.280251,43.4707,16.386154,10.246605,-5.3527393,9.715703,-9.866566,0.4445411,-6.189107,2.107682,-7.0127215,0.53752106,-5.788456,-1.7512411,-6.395647,-0.530885,-7.892662,1.6401517,-4.14291,-0.48084605,-5.045281,-1.6317016,-3.0181851,2.1667678,-4.451718,-1.4471755,3.9441438,1656.2101184649662,1920.731782272889,20.757480440261364,3970.8581349206347,0.019289449,0.121430054,0.07178896949404762,[110.29411765],0.11509549530271086,engine_idling
-142.78688,78.4441,4.4304056,34.17256,10.954729,41.396538,15.639927,10.438639,-4.7054033,10.43337,-8.83055,0.769152,-5.703416,2.6060383,-6.8791447,0.33556104,-5.93977,-2.1017568,-5.2151027,-0.06376234,-8.135829,1.7078387,-4.201082,-0.7777723,-4.949943,-1.713512,-3.3961523,1.0451714,-5.483449,-1.3589224,2.2007263,1673.7393020997015,1928.0573918420034,20.556049046807296,3988.9632936507937,0.019794624,0.08618963,0.0684446304563492,[110.29411765],0.07140107825748053,engine_idling
-99.30285,78.19083,5.1825433,34.87652,10.36473,41.966003,15.439431,12.049918,-4.2863398,8.706142,-9.350215,1.0755857,-5.119732,2.3232625,-7.104569,-0.4576084,-6.4444537,-1.754429,-4.867028,0.57183033,-7.6922464,2.3129327,-5.3371067,-1.6416818,-4.2575417,-2.0552275,-3.3097088,1.1155841,-4.7534256,-1.8957789,4.6638465,1666.3880796285057,1929.212449014582,20.58186878617396,3998.4499007936506,0.018921576,0.12974739,0.0698513454861111,[110.29411765],0.07117236211470339,engine_idling
-91.909454,78.3133,3.8613024,34.360558,13.036659,42.489796,15.896888,11.552787,-4.1834393,8.148758,-9.3088045,0.28592527,-4.7232594,3.0931349,-7.7046666,-0.80519384,-6.9810023,-1.8100646,-6.187111,1.1996769,-7.927381,3.9252148,-5.3572245,-2.2472074,-4.16401,-2.2149575,-2.8325558,1.1633972,-4.1118107,-2.3239229,5.386934,1652.5932126909577,1921.810481955597,20.976751692036707,3957.403273809524,0.018495664,0.14021084,0.07106817336309523,[110.29411765],0.14639856825174966,engine_idling
-112.05785,76.26171,-18.048676,14.813143,-8.746666,3.3031056,-3.7020845,7.838137,-2.1435585,7.542065,-0.46837816,-1.5132309,-3.8168516,0.72382206,-3.4183595,0.013925575,-1.6173869,5.7311125,1.0938004,6.051617,-0.18523334,2.4495807,-1.124137,2.0878065,1.5941772,4.2363977,-0.71094865,6.563533,1.5387325,3.0325632,5.0467277,1865.1373485840804,1846.62007268126,19.39809937084409,4011.470734126984,0.064740375,0.13360897,0.07985723586309523,[117.1875],0.024954571940590115,gun_shot
38.0624,66.209625,4.219951,23.055452,-2.2170217,1.5119729,-7.322202,-2.621475,-10.370732,2.0918539,-12.245268,-0.071118966,-5.7454047,2.865644,-6.2174315,2.2217393,-2.3170724,3.2862713,-2.8344464,1.7289609,-6.4909883,-3.214385,-8.056424,-0.41818374,-6.9947414,-2.589955,-8.79322,-3.7055917,-7.6524982,-5.0454183,15.967006,2239.886292470569,2090.357583560696,22.575851021915945,4911.954365079365,0.057097908,0.25613078,0.14158218625992064,[104.16666667],0.18901849036214605,engine_idling
17.361834,69.23481,5.5296726,25.174225,-0.87321246,-0.4673398,-11.338061,-4.9923005,-9.9404335,4.332721,-10.057684,1.554064,-6.632383,1.4425186,-6.76926,0.14122029,-2.3619034,3.4592004,-3.668967,2.9071324,-4.5639486,-0.45092586,-6.0359454,0.39479774,-7.9469337,-5.0990157,-11.122904,-5.9605627,-8.733615,-5.335916,12.959941,2156.0529170748387,2064.929863242851,22.732881862441825,4740.761408730159,0.04579457,0.22943051,0.12243071056547619,[110.29411765],0.214134210515583,engine_idling
7.3494124,70.240974,6.7755427,26.732773,1.9314781,0.9428515,-10.698954,-2.676306,-8.963039,4.4853487,-8.275093,2.3334632,-6.9310765,2.0794969,-6.0230365,0.1314226,-3.3905087,3.323281,-3.6342976,3.592016,-4.573689,-0.2498661,-5.892919,1.3944274,-7.2236595,-4.8529377,-12.28119,-6.9854403,-8.3579,-6.034501,12.923826,2097.858781384459,2070.489042174142,22.758608096232745,4701.264880952381,0.036935,0.22717638,0.11331612723214286,[125.],0.2013178515459744,engine_idling
-207.1364,61.34144,-34.653316,2.3105307,-21.468267,-18.008049,-11.136838,-10.674834,-9.546426,1.2850641,5.8529506,7.8585205,-1.6138555,6.1683464,9.629156,10.3138075,5.009259,4.170128,-1.9937133,-2.2404115,-5.0478387,-2.000205,-3.6828592,0.87271875,0.04724072,5.110002,4.9819713,5.413756,-0.05331732,1.1433644,17.02719,1947.8338852013803,1554.6778672440626,22.21600461841209,3454.3030753968255,0.03915711,0.14010733,0.16099717881944445,[69.44444444],0.04044547401542815,dog_bark
-379.01376,92.9046,-8.370566,-7.390054,7.1292343,-5.7759175,-4.24468,0.6487286,6.4017124,8.131939,2.5577078,13.879476,11.955783,3.7349772,-7.154718,0.74448323,-3.9066293,-1.5315902,-3.6231759,5.010588,3.1944947,2.7444646,-0.7286383,1.6608592,2.2099273,1.4260736,-0.8757798,-0.21340089,0.6951622,3.7513063,1.7097317,1285.108412003751,1615.533337661409,21.499580307779258,2588.8516865079364,0.005835868,0.04303693,0.05869838169642857,[170.45454545],0.09680871634329881,dog_bark
-352.01944,108.20554,-25.511425,-5.2944536,7.8773103,-4.6734576,-6.431504,2.110455,7.2458806,7.292041,2.2625222,14.653419,5.4202495,0.55056685,-3.0452266,1.8968174,-5.5679617,-3.1445298,-3.8684542,3.7774494,-0.023089303,1.7880983,2.2183216,3.7091348,0.65315217,4.359502,0.3963332,0.4249085,0.8803608,4.3833294,1.700527,1337.6946087053107,1554.6739059384408,21.31327675407412,2588.5416666666665,0.007538678,0.04451495,0.07549370659722222,[170.45454545],0.04498176601008279,dog_bark
-390.70404,94.27334,-4.3236976,-0.7483895,11.818933,0.021687008,-1.7036102,2.836721,4.8505015,5.436444,1.9535085,11.066292,6.754329,4.2897487,-2.5960193,1.5692095,-3.3054085,-1.8652662,-4.1237426,1.9893212,0.6348289,2.7928183,1.5847566,3.274092,1.7339542,2.2711704,-2.1454668,-0.24490644,0.73927706,3.2376766,1.589236,1326.0619995083769,1697.3150557916408,20.807755380071672,2894.283234126984,0.006329994,0.040123783,0.05797371031746032,[187.5],0.04794816845663336,dog_bark
-400.50357,108.80517,0.9752201,-6.7354183,9.930131,-2.4487054,-1.3887185,-1.2169893,1.5887047,9.592866,3.164834,6.8838696,5.643203,11.17358,-1.0303241,-0.8699045,-5.700765,-1.7852407,-3.493736,-0.06979069,-0.53154415,4.028671,4.709167,1.1106286,1.9677204,1.5888833,-0.98127604,-0.5785903,-0.60339004,1.9656826,1.3933092,1192.2027263691098,1580.51415087634,20.96447681979403,2598.2762896825398,0.0043358505,0.039506957,0.05109514508928571,[85.22727273],0.05296117839034088,dog_bark
-208.44963,213.43817,-62.8509,-34.822224,-1.2310011,-18.04053,2.8537624,14.311232,-3.9926531,4.1963124,12.936604,6.918204,-4.8376827,9.182006,16.976864,7.5112243,-0.30608946,7.4473863,0.5629303,-5.440149,-3.3782203,-2.0253634,-2.1422224,1.6297032,2.9756062,4.3756227,-1.3594368,-0.2880164,2.0578558,-0.38246992,3.6064515,905.2108633969738,709.0046197096605,22.213132232024737,1340.091765873016,0.0005400589,0.104118615,0.09512183779761904,[133.92857143],0.1282397774162892,dog_bark
-239.01738,191.9845,-19.905128,-21.33619,2.5192378,1.0775326,6.3783526,5.4475255,-1.5465255,9.8705015,8.046454,4.929973,0.5889299,7.658429,9.297918,7.1266265,1.5931158,2.3914626,-0.8564831,1.4072794,-5.3170657,-5.8101444,-0.78317827,2.6642146,3.3658237,8.537828,0.3156849,-3.5915482,0.6239603,1.6119488,2.8506043,808.8586142695499,921.5139134006034,21.059690336765694,1249.6899801587301,0.0009184453,0.083090924,0.06997147817460317,[187.5],0.14761033246339794,dog_bark
-234.8747,203.04391,-32.955166,-33.461796,1.5072587,-4.217421,1.6807185,15.249003,4.9613137,6.7235227,6.436222,7.8706417,-1.3798741,6.913027,9.560237,5.631701,-0.28747544,5.473401,0.25243518,1.4264706,-0.7186713,-3.9309857,-2.7534695,3.6254656,0.14819431,5.3195243,3.281466,-0.107210085,-1.3013595,2.8332286,2.8996813,819.5678635830814,844.1649961330093,21.51608279522221,1239.8313492063492,0.0007089406,0.084000185,0.07562934027777778,[187.5],0.15730537949833803,dog_bark
-218.65063,201.51353,-42.407017,-36.48187,0.4536051,-2.9768007,8.877236,17.630604,1.4009601,6.292715,11.018507,7.689545,-6.6514993,2.3536568,8.504919,5.5652857,0.90863943,8.1004305,4.844235,1.0453824,-5.106588,-3.280847,-0.6230428,0.57059383,2.8586192,4.8893433,-2.3038511,0.40441033,4.05061,0.51686305,3.773988,878.8845928972628,813.585601358295,22.12457031510231,1276.0416666666667,0.0006479668,0.10093907,0.08806888640873016,[144.23076923],0.09241856364883494,dog_bark
-73.13808,117.39845,-20.176624,14.047605,-8.754755,2.067395,0.3105805,2.5907407,9.186786,10.203654,5.173008,10.308869,1.9077804,-0.9789147,-7.84154,-0.9302666,-5.319486,2.6153345,4.001837,11.255662,4.8637595,9.9363785,-1.4641018,3.8646102,-0.84017026,8.628486,0.043205224,1.9851693,-1.1448504,3.7552326,5.610824,1350.7823040541343,1529.4972085290296,21.00344998108584,2728.9186507936506,0.0140728885,0.13680184,0.08428276909722222,[170.45454545],0.18217472979834778,dog_bark
-1.3107622,95.7695,-36.34694,14.272078,-3.1043231,4.3153152,2.0083795,6.6335335,0.13332942,15.034597,-3.0104907,5.3691993,3.4267187,2.3756166,-4.6009583,0.39868098,-4.118375,8.98756,3.5100143,8.938403,1.557653,8.787706,1.5002991,3.6043456,0.13517015,3.075741,-1.0307242,1.3418597,-2.77243,1.4239442,7.9735665,1741.7514925342741,1613.474244505306,20.346143443612217,3248.7599206349205,0.042635705,0.17644137,0.13975694444444445,[133.92857143],0.2034371248060022,dog_bark
-68.48842,118.78975,-31.919992,18.49717,8.736712,15.814172,2.9429023,12.382161,3.2101934,5.335044,0.6268157,8.13046,0.22615744,0.8573978,-3.6445324,0.6564593,-3.5136456,3.5223293,3.680943,5.5339527,-1.0721844,0.7084034,-3.1006515,1.4004567,-2.1312006,3.7161684,-1.6424836,3.4877882,-0.61055666,3.1542153,5.4714365,1340.6885847509825,1459.5881865580693,20.020653847049996,2557.6016865079364,0.016002353,0.1367596,0.08766586061507936,[125.],0.1885207836232841,dog_bark
-180.81133,135.14128,-29.885208,7.5171337,-2.3368304,3.047826,2.1539607,6.921125,1.6514482,9.749884,2.5123973,9.931119,0.8476987,1.4815602,-3.6511421,-2.9489238,-5.4437337,1.4604354,6.4550257,8.7749,7.720915,4.7019844,1.7564864,2.9213438,2.0212796,5.808042,1.671322,3.1325574,-0.5813583,1.851699,2.8927236,1136.6035494158664,1298.6083226811427,20.80437531682843,2082.465277777778,0.0068481746,0.07746765,0.0765593998015873,[170.45454545],0.12762223207229448,dog_bark
-125.20168,30.844507,-22.738056,12.682278,6.0493083,-10.984764,-14.619066,-4.5899496,-38.642647,2.4821577,-27.06081,-20.21422,-18.803637,-8.712014,-1.925307,43.11517,32.4547,14.715342,-28.743843,-21.031633,5.5860248,15.677904,-6.0530357,-20.520477,-4.431546,14.666643,-4.7853465,-23.197605,-3.246574,49.14001,18.765083,1990.0812205571976,1571.9576816088336,27.894846711363762,3153.5218253968255,0.0016182116,0.32215613,0.17142547123015872,[133.92857143],0.0864884793512797,car_horn
12.774727,71.406685,8.401131,30.051569,10.072288,6.638994,0.5331024,-15.258115,-0.55256426,13.981347,-13.678937,5.3132076,-6.103039,4.421067,-2.10486,14.092289,-9.716878,-1.4041187,5.5053744,7.959637,1.5704122,-1.0532895,-7.4748306,11.018729,-4.23443,-5.30478,-7.7932725,3.0135589,4.584413,0.6837541,14.361604,2117.333367469678,1999.486925242569,20.54522632456834,4311.011904761905,0.025028571,0.27711067,0.1982576884920635,[117.1875],0.10764974054118161,car_horn
