Audio,Label
"[-0.06189715 -0.09284448 -0.08268035 ...  0.03532313  0.03835388
  0.0506926 ]",street_music
"[ 0.04885565  0.00953499 -0.0122535  ...  0.05127526  0.04277536
  0.01681833]",street_music
"[ 0.00591422  0.0170434   0.01409841 ... -0.13210829 -0.12419816
 -0.13275498]",street_music
"[-0.13407062 -0.22246055 -0.18462855 ... -0.06523983 -0.06531486
 -0.08308949]",street_music
"[-0.13606487 -0.18393211 -0.13402222 ... -0.14717014 -0.07508028
 -0.03878173]",street_music
"[ 0.04031371  0.0622327   0.06522958 ...  0.00797731 -0.01849092
 -0.06075483]",street_music
"[-0.13088155 -0.02332389  0.11294836 ...  0.13032989  0.21012671
  0.17941119]",dog_bark
"[ 0.03554596  0.10060559  0.10135957 ... -0.22615556 -0.2590922
 -0.22898686]",dog_bark
"[ 0.00861621  0.00865226 -0.00217634 ...  0.06808743  0.06198334
  0.06823215]",dog_bark
"[ 0.02837061  0.13960822  0.19010659 ... -0.01018502 -0.00895946
 -0.00422374]",dog_bark
"[-0.00179708  0.00063833  0.00720476 ... -0.00368893 -0.00233915
  0.00184587]",dog_bark
"[ 0.00030437  0.00037471  0.00015794 ... -0.00114793 -0.0010909
 -0.00115663]",dog_bark
[0.04044664 0.14941865 0.19767006 ... 0.00048389 0.00051165 0.00049823],dog_bark
"[ 3.3287484e-02  1.0807557e-02 -1.2374311e-02 ...  9.8951692e-05
  7.6865697e-05  2.3483553e-05]",dog_bark
"[-0.00496092  0.00802794  0.02835356 ...  0.01964142  0.00496467
 -0.00961014]",dog_bark
"[-0.00047346 -0.00077959 -0.00065127 ... -0.00085586 -0.00084783
 -0.00094002]",dog_bark
"[-0.19865401 -0.2387983  -0.12508659 ... -0.2033874  -0.11508093
 -0.09124769]",engine_idling
[0.07296624 0.11712087 0.07796326 ... 0.15672977 0.15299356 0.1794722 ],engine_idling
"[-0.03439802 -0.08341675 -0.03235013 ... -0.09211813 -0.07929819
 -0.05907869]",engine_idling
[0.12031377 0.29575694 0.30935994 ... 0.21553387 0.19865176 0.2545615 ],engine_idling
"[-0.03833425 -0.05563653 -0.03455001 ...  0.01742923  0.04050084
 -0.01459006]",engine_idling
"[ 0.15465094  0.32016835  0.3669757  ... -0.07688399 -0.03125481
 -0.08288985]",engine_idling
"[-0.00949482 -0.0439935  -0.02370929 ...  0.18816082  0.1630927
  0.11582629]",engine_idling
"[-0.04682881  0.0420737   0.02406746 ... -0.08709474 -0.09471614
 -0.14762723]",engine_idling
"[ 0.06817185  0.1221734   0.11821958 ... -0.35655305 -0.3600831
 -0.45964146]",engine_idling
"[-0.06268511 -0.09059416 -0.07707654 ...  0.37705958  0.34558812
  0.15435246]",drilling
"[ 0.08583037  0.06996842  0.04063762 ...  0.16878045 -0.03607576
 -0.01389086]",drilling
"[ 0.21430208  0.48163804  0.4707219  ... -0.02075437  0.06722239
  0.18001853]",drilling
"[-0.08788218 -0.37170663 -0.654887   ...  0.26667795  0.0953666
 -0.11742685]",drilling
"[ 0.15852085  0.3410699   0.4007435  ... -0.02248689 -0.02178927
 -0.06469644]",drilling
"[-0.02024281 -0.04253625  0.06177622 ...  0.00805811 -0.03124025
 -0.01953893]",drilling
"[ 0.04759931  0.08357497  0.00647247 ... -0.02230812 -0.12327882
 -0.15897933]",drilling
"[-0.00468149  0.01036388  0.06556538 ... -0.13082737 -0.09503861
 -0.15488923]",drilling
"[-0.06608979 -0.03261084  0.02357278 ... -0.02199646  0.09356532
  0.0049265 ]",drilling
"[-0.15020587 -0.28406766 -0.29089144 ...  0.09222077 -0.04433505
 -0.05422973]",drilling
"[-0.09270215 -0.22556494 -0.2978867  ... -0.32770154 -0.26567975
 -0.11722483]",drilling
"[ 0.05823958  0.24040513  0.33281434 ... -0.10582826 -0.0066607
  0.18924013]",drilling
"[ 0.034274    0.16722292  0.2345642  ... -0.04816946 -0.09256147
 -0.07300893]",drilling
"[-0.00636067  0.05336538  0.14996985 ... -0.19116502 -0.21992356
 -0.16303796]",drilling
"[ 0.07635481 -0.01365767 -0.14342603 ...  0.01028227  0.05650623
  0.22494751]",drilling
[0.03357243 0.02116853 0.03663331 ... 0.20920704 0.18836431 0.23891075],drilling
"[ 0.09822999  0.09118313 -0.01538965 ... -0.14209789 -0.11288852
 -0.06985424]",drilling
"[ 0.04178163  0.08460072  0.08769511 ... -0.163332   -0.0641117
 -0.08792441]",drilling
"[-0.3291048  -0.53375715 -0.26096487 ...  0.21545245  0.2000862
  0.06468388]",drilling
"[-0.02924423 -0.10557833 -0.07382404 ...  0.07908025  0.02805582
  0.04404097]",drilling
"[-0.11610255 -0.12235256 -0.05301706 ...  0.17609254  0.30166015
  0.3187779 ]",drilling
"[ 0.31167802  0.3908578   0.194862   ...  0.14691393 -0.0924802
 -0.18131097]",drilling
"[ 0.15421103  0.10035029 -0.03052486 ...  0.08911466  0.07696059
  0.14643104]",drilling
"[-0.02004556 -0.10068581 -0.060897   ... -0.15544291 -0.2612286
 -0.44602546]",drilling
"[-0.01880005 -0.00768914 -0.01564026 ... -0.11802072 -0.10615875
 -0.16933945]",drilling
"[-0.03263856  0.03131377  0.09549974 ...  0.41845268  0.32968697
  0.17026779]",drilling
"[-0.03125902 -0.1658468  -0.22978537 ... -0.09728511 -0.29771304
 -0.11098369]",drilling
"[ 0.06019431  0.1386668   0.1579604  ... -0.25928012 -0.18013336
 -0.13459013]",drilling
"[ 0.09560349 -0.22959805  0.21912654 ... -0.06609042 -0.12268015
 -0.07080713]",drilling
"[-0.05506298 -0.19910538 -0.32001635 ... -0.02692557 -0.01667685
 -0.01061437]",drilling
"[ 6.70221656e-09 -5.57172664e-09  8.13609802e-09 ... -1.03521198e-02
  7.46429414e-02  1.13006674e-01]",gun_shot
"[-1.5930041e-07  1.8245132e-07 -2.4543058e-07 ...  3.1110311e-02
 -2.0594466e-02 -1.2668015e-01]",gun_shot
"[ 0.02028697  0.01714788 -0.01310391 ... -0.15760934 -0.13876599
 -0.19357134]",gun_shot
[0.2282375  0.29593053 0.14214444 ... 0.22011085 0.15404987 0.07253417],gun_shot
[0.13188839 0.23381567 0.22326392 ... 0.03106789 0.03460826 0.058174  ],gun_shot
"[ 1.17836940e-08 -1.48807455e-09 -1.92165004e-08 ...  8.81275907e-02
  1.75731316e-01  1.21085055e-01]",gun_shot
"[-1.2416150e-09  1.0688139e-08  6.8393429e-09 ... -2.0365243e-01
 -1.5710022e-01 -1.0856521e-01]",gun_shot
"[-0.03303395 -0.09752984 -0.11399733 ...  0.10630265  0.15414716
  0.13510138]",gun_shot
"[ 0.10317104  0.12667711  0.07236739 ... -0.04284724 -0.05502908
 -0.06488233]",gun_shot
"[-0.04495536 -0.12119553 -0.17566188 ... -0.21267444 -0.21553715
 -0.22451806]",gun_shot
[0.0890672  0.21800943 0.19557473 ... 0.0227499  0.23572542 0.13743784],gun_shot
"[-0.11030582 -0.12604849 -0.0357061  ...  0.28583542  0.31105348
  0.24387734]",gun_shot
"[-0.03985031 -0.07668897 -0.06713847 ... -0.11152408 -0.10264785
 -0.0240398 ]",gun_shot
"[-0.09987269 -0.19992642  0.00934908 ...  0.05645445  0.07427638
  0.11231338]",gun_shot
"[ 0.05684602  0.14166726  0.14144892 ... -0.14535129 -0.15345979
 -0.18929644]",gun_shot
[0.12001611 0.18827641 0.12122715 ... 0.25615138 0.24622945 0.2374114 ],gun_shot
"[-0.12005146 -0.19987585 -0.15948552 ...  0.05555343  0.17649528
  0.12032625]",gun_shot
[0.01475602 0.01885528 0.0090963  ... 0.35851282 0.34712347 0.3130354 ],gun_shot
"[-1.6488075e-05 -2.8602613e-05 -4.8214006e-05 ...  2.1888337e-01
  1.5520778e-01  6.6579811e-02]",gun_shot
"[ 0.05392569  0.0908467   0.09723174 ... -0.0497888  -0.05110781
 -0.0301531 ]",gun_shot
"[ 0.07588799  0.12593491  0.06190849 ... -0.15271463 -0.14113739
 -0.15665232]",gun_shot
"[-0.00013402 -0.00022947 -0.00022839 ... -0.07137702  0.00377231
  0.07749947]",gun_shot
"[ 0.21393155  0.30415294  0.14954503 ... -0.32079202 -0.36723533
 -0.38677478]",gun_shot
"[-0.08873235 -0.12845884 -0.09114159 ...  0.08391427  0.20134689
  0.24015191]",gun_shot
"[-0.00323255 -0.00344059 -0.00089206 ...  0.00986921  0.06520381
  0.02104356]",gun_shot
"[-0.00023251 -0.00116116 -0.00023165 ...  0.05908671  0.10677119
 -0.17015079]",drilling
"[ 0.21026985  0.38564485  0.27937528 ... -0.15231009 -0.33387807
 -0.43855253]",car_horn
"[ 2.4943608e-06 -6.5667286e-06 -6.4925448e-06 ...  1.2831743e-01
  1.1753886e-01  1.0463388e-01]",air_conditioner
[0.13640696 0.21107979 0.17765547 ... 0.06899641 0.06555697 0.08263056],air_conditioner
"[-0.06642675 -0.12213863 -0.13077481 ...  0.22952065  0.27263832
  0.33485347]",air_conditioner
"[-0.17898639 -0.29333648 -0.23039363 ...  0.2807079   0.27669865
  0.30354375]",air_conditioner
[0.21261792 0.39355117 0.3748916  ... 0.08827181 0.09592491 0.11355824],air_conditioner
[0.1922103  0.3048303  0.2579078  ... 0.36640346 0.33204663 0.35330465],air_conditioner
"[ 0.05226475  0.04712873  0.03830902 ... -0.14036524 -0.15216619
 -0.19093022]",air_conditioner
"[ 0.20732851  0.3507618   0.30916274 ...  0.00295775 -0.02140161
 -0.08053534]",air_conditioner
"[-0.15317371 -0.26201972 -0.24938487 ...  0.14253145  0.12031587
  0.14757966]",air_conditioner
"[-0.07664672 -0.13000917 -0.09719081 ... -0.39720264 -0.37618765
 -0.38955325]",air_conditioner
[0.07125526 0.08104835 0.0232108  ... 0.22151656 0.20655842 0.2158928 ],air_conditioner
"[-0.19986889 -0.3141858  -0.25764683 ... -0.11401182 -0.18343411
 -0.25971755]",air_conditioner
[0.05063701 0.10184862 0.13092415 ... 0.09996754 0.12000494 0.13348888],air_conditioner
"[ 0.09413086  0.19190408  0.19484004 ... -0.3266807  -0.35555103
 -0.4547579 ]",air_conditioner
"[-0.154592   -0.253096   -0.19662713 ... -0.08502951 -0.10146662
 -0.12115037]",air_conditioner
"[-0.33722147 -0.5495678  -0.44552547 ... -0.38515967 -0.35792038
 -0.4044921 ]",air_conditioner
"[-0.24438724 -0.36893645 -0.25624457 ...  0.00187728 -0.06643894
 -0.1458331 ]",air_conditioner
"[-0.14350852 -0.24601784 -0.22038372 ... -0.26149485 -0.21941286
 -0.18861721]",air_conditioner
"[-0.1048588  -0.15012053 -0.12289728 ... -0.4574006  -0.40782896
 -0.43494865]",air_conditioner
"[-0.09752473 -0.18347313 -0.2105904  ...  0.12488922  0.10231157
  0.121626  ]",air_conditioner
[0.08001095 0.148855   0.14360149 ... 0.11896382 0.16113047 0.16123025],air_conditioner
"[-0.18133941 -0.32397524 -0.32820594 ... -0.18428122 -0.18402661
 -0.20499815]",air_conditioner
"[-0.07944819 -0.12430608 -0.12192485 ... -0.2990005  -0.27883926
 -0.2887421 ]",air_conditioner
"[-0.11786268 -0.23444703 -0.2530894  ... -0.07938838 -0.10255862
 -0.09008623]",air_conditioner
"[-0.14691746 -0.21452302 -0.16107556 ... -0.01745288 -0.0274746
 -0.0326691 ]",air_conditioner
"[-0.02386646 -0.05838982 -0.10141658 ...  0.326099    0.32178867
  0.3078015 ]",air_conditioner
"[ 0.04000096 -0.00500797 -0.10934121 ...  0.02235451 -0.02081548
 -0.09311891]",air_conditioner
[0.08857222 0.16361772 0.13189691 ... 0.20088474 0.21368667 0.3026598 ],air_conditioner
"[ 0.04646565  0.05867287  0.0446603  ... -0.23572    -0.22082788
 -0.2519561 ]",air_conditioner
[0.16581085 0.29583827 0.24272144 ... 0.46974677 0.4046779  0.34825683],air_conditioner
"[-0.1656493  -0.26465726 -0.20296155 ... -0.05431783 -0.06943722
 -0.09865304]",air_conditioner
"[ 0.23509113  0.36968637  0.33728084 ... -0.18772885 -0.1840199
 -0.2684145 ]",air_conditioner
"[ 4.4808303e-06  1.8029326e-06 -3.4326436e-07 ...  4.2514226e-01
  5.6583697e-01  5.6480742e-01]",gun_shot
"[-0.01448529 -0.02255689 -0.03192258 ...  0.18728802  0.31691465
  0.17041205]",jackhammer
[0.01780579 0.04498306 0.04369394 ... 0.0830249  0.00361248 0.09063528],jackhammer
"[ 0.00624003  0.00793537  0.00081308 ... -0.05306309  0.00037879
  0.02921786]",jackhammer
"[-0.0143502  -0.02046162 -0.01465147 ... -0.13854511 -0.06128709
  0.4448388 ]",jackhammer
"[-0.00269641 -0.0125725  -0.01973714 ... -0.15838918 -0.41908222
 -0.1919767 ]",jackhammer
"[ 0.00957986  0.01350613  0.01114517 ... -0.07678699  0.2260101
 -0.40529326]",jackhammer
"[-0.00770622 -0.01951103 -0.01655531 ... -0.05069941 -0.08856532
 -0.11288014]",jackhammer
"[-0.02576678 -0.03613972 -0.02420462 ...  0.04954134  0.14239572
  0.0744457 ]",jackhammer
"[ 0.01777335  0.03304627  0.02188468 ... -0.15090805 -0.08753301
  0.20932122]",jackhammer
"[ 0.00224939  0.00851236  0.00853785 ... -0.2187869  -0.1818716
 -0.24906035]",jackhammer
"[ 2.5156327e-10 -2.6839680e-11  2.3018187e-10 ...  2.2171309e-02
  5.1435452e-02 -1.2797388e-01]",gun_shot
"[ 1.9623594e-09  5.1825992e-09  1.0009520e-08 ... -2.8270420e-01
 -2.5861740e-01 -2.1045791e-01]",gun_shot
"[-3.1739152e-08  2.1852241e-08 -5.5418301e-08 ... -4.9033854e-02
  4.8319362e-03  2.6028084e-02]",gun_shot
"[ 5.5896621e-10  7.6413759e-10  8.2430805e-11 ... -2.3503047e-04
 -2.2656622e-03 -2.8191495e-03]",gun_shot
"[-2.8521276e-09  3.9499355e-09  2.0179598e-08 ... -8.2203001e-02
 -4.1658070e-04  2.6105838e-02]",gun_shot
"[-2.4439865e-08  1.3316289e-08  8.3035001e-09 ... -1.2408729e-03
 -1.7444358e-03 -4.2948099e-03]",gun_shot
"[-3.3236549e-09 -1.9212207e-08  1.4666110e-08 ... -6.5162643e-03
 -6.2783305e-03 -7.3290374e-03]",gun_shot
"[2.8960540e-05 5.1171897e-04 1.0818189e-03 ... 5.1077747e-01 4.6747854e-01
 5.0196993e-01]",engine_idling
"[-0.01996976 -0.02392392 -0.00518631 ...  0.11647333  0.12742263
  0.16501775]",engine_idling
"[ 0.2553514   0.45672196  0.38454935 ... -0.11886841 -0.08306534
 -0.02723571]",engine_idling
"[ 0.09483892  0.1758811   0.13437085 ... -0.04130626 -0.00216773
  0.06864871]",engine_idling
"[ 0.0132109   0.03218016  0.03307643 ...  0.08329376  0.03926928
 -0.01636312]",engine_idling
"[ 0.07441194  0.16919039  0.15740697 ... -0.11285278 -0.12552536
 -0.144031  ]",engine_idling
"[ 5.58569191e-05  8.15450621e-05  2.04361815e-04 ... -5.59713654e-02
 -1.06478356e-01 -1.25540987e-01]",gun_shot
"[ 0.07816973  0.12895049  0.11317521 ... -0.22115637 -0.38006297
 -0.4749424 ]",car_horn
"[ 0.0612722   0.09565815  0.08327828 ... -0.02360325 -0.05464143
  0.01726321]",children_playing
"[-0.2694977  -0.49259874 -0.50563157 ...  0.13861366  0.14631411
  0.19861525]",children_playing
"[ 0.09426413  0.09219892 -0.02146077 ... -0.04177619 -0.07976269
 -0.06625579]",children_playing
"[-0.35401267 -0.5754892  -0.49825418 ... -0.14658359 -0.1779824
 -0.20467892]",children_playing
"[-0.0489727  -0.08973459 -0.05916182 ... -0.38393268 -0.33282134
 -0.347916  ]",children_playing
"[-0.1731253  -0.23236115 -0.11545186 ... -0.01813594 -0.04240613
  0.03939426]",children_playing
"[ 0.06523424  0.08189812  0.07126314 ... -0.01323141  0.00699635
 -0.00030147]",children_playing
"[-0.05335265 -0.05657383 -0.03749663 ...  0.13181107  0.1710094
  0.22137207]",children_playing
"[-0.09264743 -0.15472043 -0.14193545 ... -0.22032064 -0.1638106
 -0.0769781 ]",dog_bark
"[-0.2903458  -0.46541792 -0.35221565 ... -0.18829972 -0.20755093
 -0.16552968]",dog_bark
"[-0.03143414 -0.03046567 -0.00064566 ...  0.11296572  0.09107411
  0.11810509]",dog_bark
"[-0.021206   -0.00053972  0.05544138 ... -0.08090013 -0.05119516
 -0.04826015]",dog_bark
"[ 0.02935715  0.02826863  0.01751975 ... -0.00049051 -0.00077886
 -0.00052883]",dog_bark
"[ 0.10514933  0.06937777  0.00445186 ... -0.00468293 -0.00588749
 -0.00389448]",dog_bark
"[ 0.00125605  0.00102728  0.00052879 ... -0.00094727 -0.00072154
 -0.00037286]",dog_bark
"[-0.00160092 -0.00114864 -0.00093164 ... -0.28216508 -0.306712
 -0.18612061]",dog_bark
"[ 0.1423505   0.24152376  0.16538978 ... -0.19189708 -0.22120765
 -0.17468949]",car_horn
"[ 0.00171181  0.01357484  0.02279248 ... -0.07961637 -0.02582202
 -0.0169268 ]",street_music
"[-0.03947326 -0.06954557 -0.08326754 ...  0.2682751   0.26666552
  0.317723  ]",street_music
"[-0.03638874 -0.05476972 -0.05226674 ... -0.00900345 -0.00918784
 -0.0120314 ]",street_music
[0.16306917 0.26341692 0.20974626 ... 0.15378544 0.13425425 0.12316282],street_music
"[-0.00877162 -0.01663974 -0.01842868 ... -0.0176601  -0.01942228
 -0.00249317]",street_music
"[ 0.04988142  0.06356739  0.03295859 ... -0.02957585 -0.03324901
 -0.04211669]",street_music
"[ 0.00042076  0.00112542  0.00150336 ... -0.02347443  0.08184066
  0.17017107]",dog_bark
"[-0.19846031 -0.34511265 -0.27835968 ... -0.18553366 -0.11371492
 -0.07939047]",children_playing
[0.06656867 0.09157079 0.05613276 ... 0.19993089 0.19811359 0.21834034],children_playing
"[ 0.06449837  0.07460333  0.06873846 ... -0.3798118  -0.31338814
 -0.25279748]",children_playing
"[ 0.01702847  0.02574469  0.020094   ... -0.0198141  -0.0295374
 -0.03197356]",children_playing
"[-0.01565694 -0.07719408 -0.09229477 ...  0.20636725  0.28363582
  0.3898749 ]",children_playing
"[ 0.09626979  0.12755355  0.03550995 ... -0.01908091 -0.01358194
 -0.03835781]",children_playing
[0.14784448 0.25530517 0.26435438 ... 0.11281562 0.12238388 0.1612258 ],children_playing
[0.0032563  0.00572032 0.00509329 ... 0.05091446 0.0614585  0.06309433],gun_shot
"[ 1.7639386e-04 -1.6253855e-03 -2.5971904e-03 ... -8.5341680e-01
 -8.5338092e-01 -8.5341334e-01]",gun_shot
"[ 0.00796615  0.01304243  0.01101141 ... -0.14472045 -0.1323324
 -0.12619258]",gun_shot
"[-0.25929484 -0.39581862 -0.27253625 ... -0.32558906 -0.3978936
 -0.3929732 ]",gun_shot
"[ 0.27230477  0.40740433  0.41787642 ... -0.67807853 -0.6199333
 -0.604041  ]",gun_shot
"[-0.35528517 -0.57211787 -0.42913398 ... -0.9128176  -0.912786
 -0.9127401 ]",gun_shot
[0.33251733 0.5359132  0.48488876 ... 0.71186227 0.65933233 0.62857735],gun_shot
"[-0.23288468 -0.3914573  -0.31978536 ... -0.31555733 -0.29145792
 -0.35656244]",gun_shot
"[-0.02894021 -0.03096922 -0.0171749  ... -0.0516547  -0.01608541
 -0.02384372]",gun_shot
[0.13223524 0.21985981 0.21324655 ... 0.596579   0.4960458  0.362824  ],car_horn
"[ 1.3620750e-07 -1.6647584e-07  2.2088678e-07 ... -6.1673373e-01
 -3.3220994e-01  3.5248178e-01]",car_horn
"[-0.23668726 -0.35502294 -0.24347664 ... -0.14213885 -0.16235377
 -0.21578595]",children_playing
