Audio,Label
"[-0.13004026  0.3535893   0.6947864  ... -0.06713787 -0.39540136
 -0.47069946]",drilling
"[ 0.000815    0.00179258 -0.00156717 ... -0.07090046 -0.06276205
 -0.06992175]",street_music
"[-0.0294929  -0.05157791 -0.04413636 ... -0.01125421 -0.0163606
 -0.02892843]",street_music
"[-5.4333391e-09 -3.3832888e-09  1.5328314e-09 ... -2.2701627e-01
 -2.6250458e-01 -3.5065988e-01]",street_music
"[ 0.06896713  0.12534146  0.11799245 ... -0.14721455 -0.05095034
 -0.12364417]",street_music
"[ 0.08507415  0.15210758  0.13767321 ...  0.00640197 -0.00513679
 -0.01259735]",street_music
"[-0.16902262 -0.30173558 -0.29051206 ... -0.20104913 -0.1587699
 -0.14959168]",street_music
"[ 0.11869551  0.20798355  0.18299972 ... -0.18212347 -0.18308368
 -0.11045492]",jackhammer
"[-0.22802414 -0.32944685 -0.25893974 ...  0.05909217  0.02581204
  0.04695875]",jackhammer
"[-0.07071777 -0.05284811  0.02975068 ...  0.22332051  0.17454559
  0.109825  ]",jackhammer
"[ 0.02446296 -0.06881235  0.00949987 ...  0.11269558  0.07046669
  0.13610072]",jackhammer
[0.03718854 0.1254011  0.01542697 ... 0.0283941  0.09581127 0.19954161],jackhammer
"[ 0.07269106  0.05070413 -0.04242906 ... -0.06374338 -0.07923405
 -0.08291349]",jackhammer
"[ 0.11856981  0.20675488  0.16846973 ... -0.37630546 -0.3904792
 -0.51167434]",jackhammer
"[-0.05283822 -0.06927932 -0.01909611 ... -0.3536177  -0.3316538
 -0.37009016]",jackhammer
"[-0.35297698 -0.54385036 -0.50990343 ...  0.3649104   0.3396692
  0.33607355]",jackhammer
"[-0.13405901 -0.24233864 -0.22848275 ... -0.1623405  -0.15719414
 -0.11457556]",street_music
"[ 0.05727998  0.12879248  0.15035675 ... -0.05214122 -0.05460198
 -0.04648231]",street_music
"[-0.03835942 -0.0508621  -0.03204965 ...  0.7957588   0.74140346
  0.68759596]",street_music
[0.15827875 0.29623902 0.28822806 ... 0.11207052 0.10410823 0.1131486 ],street_music
"[ 0.14329626  0.22337435  0.20884033 ... -0.086672   -0.0598133
  0.00783957]",street_music
[0.19671561 0.3096341  0.23251791 ... 0.28038135 0.29662538 0.3632418 ],street_music
[0.11339867 0.16454068 0.13138208 ... 0.18205021 0.18846035 0.20039651],gun_shot
"[ 0.07046919  0.12360365  0.1167098  ...  0.02093614 -0.01616139
 -0.141187  ]",gun_shot
"[-0.1269566  -0.30031604 -0.27767965 ...  0.7252018   0.69696707
  0.621295  ]",gun_shot
"[ 0.01257422  0.02910921  0.03728128 ... -0.0493817   0.00620984
 -0.03947034]",gun_shot
"[ 0.05134083  0.09448972  0.07447475 ... -0.00032786 -0.00768514
 -0.06049325]",gun_shot
"[ 0.12009094  0.1886674   0.09351587 ... -0.06587639 -0.06481787
 -0.0975715 ]",gun_shot
"[-0.2171354  -0.33370253 -0.23553745 ... -0.0063181  -0.04956844
 -0.02393169]",gun_shot
[0.11900021 0.19476388 0.22598225 ... 0.06695846 0.11501669 0.14632663],gun_shot
"[-0.03660084 -0.03311788  0.059593   ... -0.10574508 -0.02101598
  0.06459801]",gun_shot
"[ 0.07022388  0.05189127 -0.05869288 ...  0.20983921  0.22510394
  0.20361549]",gun_shot
[0.09396685 0.16460674 0.14336383 ... 0.05662297 0.13062632 0.15665582],gun_shot
"[ 0.02867333 -0.06999075 -0.22610135 ... -0.0863922  -0.06978231
 -0.11334296]",gun_shot
"[-6.9310481e-08 -1.3977006e-08  4.6009411e-08 ... -2.8163170e-02
 -8.9550264e-02 -1.8726452e-01]",gun_shot
"[ 2.0059244e-06 -1.0369745e-05 -8.1471690e-06 ... -3.9664987e-01
 -5.6990993e-01 -5.5458266e-01]",gun_shot
"[ 9.6394106e-06  3.3326774e-05  4.0286986e-06 ...  8.7289058e-02
  4.7943186e-02 -5.8797795e-02]",gun_shot
"[-0.31174862 -0.3211776   0.5882091  ... -0.00251044 -0.0070421
 -0.00255639]",children_playing
"[-0.00048719  0.00230674  0.0037987  ... -0.00890684 -0.00833572
 -0.00983328]",children_playing
"[ 0.00670519  0.01145133  0.00840738 ... -0.00621268 -0.00525618
 -0.00536874]",children_playing
"[-0.00384153 -0.00660682 -0.00588336 ...  0.00058844  0.00039878
  0.00025129]",children_playing
"[-0.00430151 -0.00574468 -0.00512382 ...  0.03351332  0.03147872
  0.03480222]",children_playing
"[ 0.00011801 -0.00045443 -0.00032123 ... -0.00564895 -0.01206869
 -0.0152947 ]",children_playing
"[-0.00440398 -0.00843946 -0.00626426 ...  0.0093906   0.01101468
  0.00947459]",children_playing
"[-3.8270377e-07 -1.2002275e-06  1.1807812e-06 ... -1.7393991e-02
  8.0927923e-02  2.7362933e-02]",drilling
"[-0.05505667 -0.10405441 -0.13359797 ...  0.25310925  0.22892554
 -0.02631801]",drilling
"[ 0.04066151  0.04441338  0.01087793 ... -0.14445873 -0.03630941
 -0.1189686 ]",drilling
"[-0.04613367 -0.05999276 -0.00057812 ... -0.03044642  0.02882118
 -0.0738112 ]",drilling
"[-0.06249414 -0.05950244 -0.11997955 ... -0.51625526 -0.34729397
 -0.3413755 ]",engine_idling
"[ 0.33346507  0.46033254  0.32701716 ... -0.01925455  0.04492174
  0.18291052]",engine_idling
[0.0699994  0.10233129 0.08372056 ... 0.14432338 0.22249167 0.13218345],engine_idling
"[-0.09191289 -0.10425186 -0.03294729 ... -0.07883651 -0.12161623
 -0.13606776]",engine_idling
[0.05923155 0.10044955 0.13830796 ... 0.31673828 0.38281998 0.54077935],engine_idling
"[-0.01055096  0.04720251  0.08100203 ...  0.37725085  0.36754563
  0.3316835 ]",engine_idling
[0.39563665 0.5459977  0.26358527 ... 0.3488152  0.3265452  0.23675385],engine_idling
[0.21680681 0.42596436 0.4769676  ... 0.11608634 0.16160502 0.2039163 ],engine_idling
"[ 0.2065899   0.45181853  0.51778436 ... -0.1628639  -0.555613
 -0.75992817]",engine_idling
[0.09935496 0.18354139 0.27716082 ... 0.06150859 0.07909264 0.16438246],engine_idling
"[-0.06232788  0.27502683  0.1728002  ...  0.1655131   0.11398735
  0.0898094 ]",engine_idling
"[ 0.12591206  0.1048657   0.01068451 ... -0.253241   -0.2608633
 -0.14632672]",engine_idling
"[-0.27422133 -0.42837209 -0.25712782 ...  0.13826396  0.03351167
  0.2609635 ]",engine_idling
"[ 0.03496603  0.02356317 -0.03088999 ...  0.25425494  0.25039887
  0.28282097]",engine_idling
"[-0.04025762 -0.11153162 -0.29780713 ... -0.2980605  -0.23797944
 -0.27751184]",engine_idling
"[ 0.11852019  0.16291597  0.11729016 ... -0.36971346 -0.33098122
 -0.34983405]",engine_idling
"[ 0.22282898  0.42278025  0.34528902 ...  0.2128315  -0.20044658
 -0.01395135]",engine_idling
"[-0.24431847 -0.4089429  -0.36489528 ...  0.07443522 -0.01880752
 -0.06822596]",engine_idling
"[ 0.12141812 -0.11085051 -0.5031502  ...  0.32684258  0.3395591
  0.35275236]",engine_idling
[0.01591422 0.07073978 0.07565516 ... 0.29039288 0.27381843 0.26040706],engine_idling
[0.22544745 0.36192802 0.26014253 ... 0.20646356 0.18712318 0.17621349],engine_idling
"[ 0.1261404   0.15616573  0.18225397 ... -0.15335901 -0.17143512
 -0.19439384]",engine_idling
[0.1907524  0.02102668 0.00658489 ... 0.37575206 0.28609908 0.2548897 ],engine_idling
[0.0904723  0.12754215 0.07464511 ... 0.5003247  0.5027512  0.44094595],engine_idling
"[-0.00915319 -0.02919848 -0.08725772 ... -0.2669092  -0.22349575
 -0.3021032 ]",engine_idling
"[ 0.25081724  0.41756675  0.4015178  ... -0.2321642  -0.1858096
 -0.04316454]",engine_idling
[0.13727522 0.24017218 0.23535968 ... 0.09757341 0.07271728 0.10765658],engine_idling
"[ 0.22618376  0.37756887  0.2517621  ... -0.08265991 -0.21146156
 -0.24945754]",engine_idling
"[ 0.14304158  0.31865454  0.30001217 ...  0.02542166  0.02859813
 -0.1998417 ]",engine_idling
"[-0.1238707  -0.20685077 -0.22241196 ...  0.26674873  0.07865743
  0.10309714]",engine_idling
"[-0.1432135  -0.0386068   0.10748071 ...  0.44255024  0.42938074
  0.2791156 ]",engine_idling
"[ 0.08899959 -0.00858353 -0.12611322 ... -0.2966866  -0.30142507
 -0.34015995]",engine_idling
"[ 0.16619864  0.5238622   0.6164182  ...  0.04595063 -0.04074621
 -0.04517414]",engine_idling
"[-0.24225879 -0.39503235 -0.31807125 ...  0.3141225   0.29844213
  0.4181372 ]",engine_idling
"[-0.06790381 -0.07331186  0.01689348 ...  0.047611    0.06678294
 -0.13216591]",drilling
"[ 0.09100214  0.20903212  0.15999056 ... -0.02779326 -0.05440296
 -0.05122496]",drilling
"[-0.15144882 -0.23787095  0.03653875 ... -0.02795463 -0.05909577
 -0.08805729]",drilling
"[-0.27640632 -0.31630054  0.22315039 ...  0.03103212 -0.00487643
 -0.04791156]",drilling
"[-2.6803112e-03 -7.7405421e-05 -1.0246976e-02 ...  3.0087257e-02
 -5.5289973e-02  3.7284088e-01]",drilling
[0.13749534 0.13683315 0.09111517 ... 0.07067782 0.32634854 0.31337216],drilling
"[-0.05033305  0.01060058 -0.03677472 ... -0.12775119  0.08809623
  0.06441628]",drilling
"[ 0.11537301  0.16184507 -0.04901261 ...  0.02451522  0.10851991
 -0.10664327]",drilling
"[-0.11827937  0.04475388  0.0655295  ... -0.0085001  -0.04816756
 -0.00902038]",drilling
"[-0.10277363 -0.46292055 -0.14815612 ...  0.18812603 -0.1580558
 -0.3847295 ]",drilling
"[-0.09170455  0.02020925 -0.204318   ...  0.29189327  0.04944466
 -0.33687356]",drilling
"[ 0.02939312  0.14616333  0.10634515 ... -0.07020658 -0.4014911
 -0.37441632]",drilling
"[-0.08467967  0.31448802  0.46595386 ... -0.0614277  -0.42820987
 -0.30432996]",drilling
"[-0.14848119 -0.21149933 -0.05483267 ... -0.00459257  0.02934742
 -0.02243871]",drilling
"[ 0.09697795 -0.05208856 -0.23443732 ...  0.02339477 -0.03505095
 -0.04277298]",drilling
"[-0.00104603  0.36449623  0.4810135  ... -0.4501401   0.21137452
  0.08405267]",drilling
"[ 0.1705556   0.2597614  -0.04451226 ... -0.11774566 -0.18588169
 -0.0665696 ]",drilling
"[-0.13803713 -0.06458655  0.0753715  ... -0.06327125 -0.14273663
 -0.03615006]",drilling
"[-0.02763651 -0.09500381  0.02855975 ... -0.09336868 -0.00038048
  0.24889506]",drilling
"[ 0.07732708 -0.079167    0.07821363 ...  0.38921303 -0.12594609
 -0.27208897]",drilling
"[-0.13207237 -0.16354562 -0.14098436 ... -0.29663864 -0.32411742
 -0.40699276]",air_conditioner
[0.03928715 0.17787255 0.14166544 ... 0.02391691 0.01464477 0.06536646],air_conditioner
[0.08391291 0.18596213 0.19716315 ... 0.05930109 0.08352457 0.13901834],air_conditioner
"[-0.07651567 -0.14271197 -0.07940042 ...  0.0323968   0.04030094
  0.06829554]",air_conditioner
"[-0.08776069 -0.09736923 -0.02756483 ...  0.60596275  0.5648245
  0.67427695]",air_conditioner
"[ 0.05112243  0.00941123  0.00275387 ... -0.21397832 -0.18222626
 -0.23664246]",air_conditioner
[0.3459561  0.6359121  0.51533103 ... 0.16554686 0.0885018  0.01024861],air_conditioner
"[-0.01139854 -0.00063177  0.06405496 ... -0.23257448 -0.165729
 -0.07091016]",air_conditioner
[0.21350014 0.4564884  0.35485965 ... 0.05536366 0.08464926 0.12913643],air_conditioner
"[ 0.02923488  0.02752886  0.02029167 ... -0.12587509 -0.12014882
 -0.07335208]",air_conditioner
"[-0.16306421 -0.17423992 -0.05895707 ... -0.32064408 -0.2682652
 -0.2612914 ]",air_conditioner
"[-0.15309253 -0.29637542 -0.25013012 ... -0.23270687 -0.20442109
 -0.13402906]",air_conditioner
"[-0.13311213 -0.26262426 -0.25424227 ... -0.2844582  -0.23875336
 -0.24972871]",air_conditioner
"[-0.07119937 -0.17474562 -0.15991041 ...  0.4105356   0.3594414
  0.2941788 ]",air_conditioner
"[-0.00053257  0.00734038 -0.02331684 ... -0.1479132  -0.12276414
 -0.19170225]",air_conditioner
"[-0.00320299 -0.01545017 -0.04318183 ... -0.12385525 -0.07207831
 -0.07828081]",air_conditioner
"[-0.0518654  -0.15751417 -0.15153287 ...  0.18313976  0.21936731
  0.24650206]",air_conditioner
"[-0.06928734 -0.04837197  0.02248213 ... -0.05627505 -0.10494531
 -0.12747376]",air_conditioner
"[-0.14185862 -0.19257924 -0.07321326 ... -0.20710032 -0.16850546
 -0.2283744 ]",air_conditioner
"[-0.0309679  -0.0761178  -0.12366515 ...  0.07748701  0.05884484
  0.06069606]",air_conditioner
[0.05026918 0.13812968 0.15343781 ... 0.43771267 0.4378655  0.51878464],air_conditioner
"[-0.18890965 -0.30116847 -0.23266564 ... -0.34782475 -0.38495362
 -0.57416844]",air_conditioner
"[-0.39955682 -0.72567576 -0.6477567  ... -0.43994963 -0.41440827
 -0.44997168]",air_conditioner
"[-0.12944254 -0.1670586  -0.05614597 ...  0.27163425  0.3570501
  0.4292678 ]",air_conditioner
"[-0.1836616  -0.30026647 -0.2785078  ...  0.09149626  0.05792924
 -0.08405966]",jackhammer
"[-0.11762658 -0.18054764 -0.1260284  ...  0.22468784  0.07088483
  0.14885409]",jackhammer
"[ 0.12381811  0.08607773 -0.17471384 ...  0.00639554  0.09392344
  0.04146013]",jackhammer
"[ 0.02519685  0.01254061  0.08563819 ... -0.64248693 -0.72815156
 -0.59839976]",jackhammer
"[ 0.20872393  0.39106148  0.39050227 ... -0.06909008 -0.0991068
 -0.02588241]",jackhammer
"[-0.15266098 -0.28521374 -0.23471592 ...  0.14355391  0.1354422
  0.21137406]",jackhammer
"[-0.20785831 -0.35865137 -0.24800338 ... -0.03452552  0.00936702
  0.03181925]",jackhammer
"[ 0.05667524  0.0489312   0.07552999 ... -0.2282746  -0.3672996
 -0.42439842]",jackhammer
"[ 0.02228382 -0.00071026 -0.06234379 ... -0.08047155 -0.05704555
  0.01012374]",jackhammer
"[-0.14531995 -0.12302705  0.0176976  ...  0.23453905  0.20715642
  0.12221459]",jackhammer
[0.05980631 0.17847681 0.30767626 ... 0.15293187 0.23313163 0.3441748 ],jackhammer
"[ 0.04421864  0.08156504  0.08209044 ... -0.15281858 -0.14032462
 -0.15001415]",jackhammer
"[ 0.20079577  0.29281038  0.21381368 ... -0.23747551 -0.20137988
 -0.17084716]",jackhammer
"[-0.08476944 -0.13883671 -0.1331437  ... -0.29649174 -0.26709697
 -0.34315503]",jackhammer
"[-3.0674099e-09 -5.7271976e-08 -1.0267458e-08 ... -7.1462557e-02
 -3.0504143e-02  2.9048012e-03]",gun_shot
"[-2.86435551e-08  1.60601648e-08 -1.12548015e-08 ...  7.91170925e-04
 -4.69467090e-03 -9.38956253e-03]",gun_shot
"[ 4.8662642e-08 -5.6463634e-09 -3.6388425e-08 ...  4.3470896e-04
  1.0767279e-03  1.5301398e-03]",gun_shot
"[-0.00467551 -0.00370114 -0.00093795 ...  0.0729987   0.20578878
  0.3364527 ]",drilling
"[-0.07237808 -0.20240743 -0.00429259 ... -0.22096314  0.13086659
  0.12568381]",drilling
"[ 0.14837454  0.4427606   0.17796113 ... -0.00170229  0.37082326
  0.3786565 ]",drilling
"[-0.01667085  0.10622273  0.18588421 ... -0.03209318 -0.05283175
 -0.00224667]",drilling
"[-9.2977534e-05  1.8397958e-03 -2.6305709e-03 ... -1.4013368e-01
 -8.9893661e-02 -1.4872195e-01]",drilling
"[ 0.2514819   0.5953081   0.30463356 ... -0.3468921  -0.21895605
 -0.16716789]",drilling
"[-0.17509429 -0.40248433 -0.57850057 ... -0.20027478 -0.14697406
 -0.16864118]",drilling
"[ 0.00825598  0.01419133  0.01436669 ...  0.25031033 -0.20701663
  0.07486185]",drilling
"[-0.02033135  0.13374065  0.18592355 ... -0.0662958  -0.06573895
  0.12110541]",drilling
[0.00283419 0.00439664 0.00195996 ... 0.18494268 0.40710047 0.26290557],drilling
"[ 0.0816225  -0.01265849 -0.06582928 ... -0.32684386 -0.3936034
 -0.27110136]",drilling
"[ 0.32314733  0.29458022  0.17933188 ...  0.05399314 -0.05974657
  0.03592101]",drilling
"[-0.18487073 -0.29518598 -0.18621291 ... -0.22950146 -0.25567883
 -0.26541182]",engine_idling
"[-0.2575082  -0.40941504 -0.34319195 ...  0.58464295  0.5351251
  0.6002477 ]",engine_idling
"[ 0.00528313  0.05464266  0.04084031 ... -0.03598813 -0.10189544
 -0.24606131]",engine_idling
"[-0.18423489 -0.3767476  -0.289225   ... -0.23884308 -0.02511622
  0.11624254]",engine_idling
"[-0.11216886 -0.09799995  0.01679715 ... -0.17439905 -0.21882471
 -0.16867265]",engine_idling
"[-0.10592616 -0.17630748 -0.16363375 ... -0.28866896  0.01377013
  0.35088545]",engine_idling
"[-0.09796901 -0.25299272 -0.27985856 ...  0.2565484   0.05369939
  0.08975883]",engine_idling
[0.20057607 0.31262004 0.3302237  ... 0.49714053 0.38371068 0.30599746],engine_idling
"[ 0.06172119 -0.07105885 -0.29458398 ... -0.17822932 -0.43360978
 -0.43453655]",engine_idling
"[ 0.31772685  0.5921478   0.21947952 ... -0.52562857 -0.5516995
 -0.44242293]",engine_idling
"[-0.29487744 -0.49791652 -0.21723369 ... -0.01521246 -0.19513671
  0.05567069]",engine_idling
"[-0.2900213  -0.21487692  0.0717031  ...  0.28458625  0.07073269
  0.12271141]",engine_idling
"[ 0.02774557 -0.06300555  0.30390096 ... -0.20413494 -0.03986597
 -0.1444717 ]",engine_idling
"[ 0.03037839 -0.08929594 -0.18508403 ...  0.11971253  0.07904216
  0.15691453]",engine_idling
"[-0.17539364 -0.31443012 -0.17835009 ...  0.13682713  0.0585338
 -0.04653835]",engine_idling
"[-0.16623956  0.02510396  0.0328344  ...  0.38342518  0.2572224
  0.17856638]",engine_idling
"[ 0.16582836  0.28396595  0.27534255 ... -0.26711875 -0.33760643
 -0.1879705 ]",engine_idling
"[ 0.08817461  0.22673921  0.32227197 ... -0.05872268 -0.02815453
  0.10473979]",engine_idling
"[-0.04807647 -0.04021969 -0.01275909 ... -0.27661383 -0.38250506
 -0.33480868]",engine_idling
"[ 0.08880562  0.0156632  -0.06371272 ...  0.06594459  0.16510472
  0.06550004]",engine_idling
"[ 0.0179234   0.37737715  0.52027774 ... -0.17773421 -0.3514583
 -0.2162888 ]",engine_idling
"[-0.04035236 -0.09008038 -0.00795437 ... -0.0311845  -0.18061076
  0.10246821]",engine_idling
"[-0.035978   -0.12974434 -0.05904903 ... -0.11764614 -0.09007119
 -0.33781278]",engine_idling
"[-0.0972516  -0.3338937  -0.041191   ... -0.14296953 -0.11441736
 -0.1856325 ]",engine_idling
"[ 6.1259925e-04  6.5820332e-04  9.9971767e-05 ... -3.7786946e-02
 -1.6969843e-02  5.6915982e-03]",dog_bark
"[ 0.30926886  0.484626    0.40514395 ... -0.17052759 -0.01946637
  0.08191961]",drilling
"[-0.19774358 -0.4991487  -0.11415838 ...  0.30443123  0.27547604
  0.06822689]",drilling
"[8.18094984e-03 1.09328926e-01 1.91664994e-01 ... 6.32776320e-02
 8.00685287e-02 6.25729299e-05]",drilling
"[ 0.14795026  0.06759181 -0.16213638 ... -0.21284254 -0.15053718
 -0.1451008 ]",drilling
"[-0.14806953 -0.16551548 -0.01157989 ...  0.0584394   0.02680746
  0.15691808]",drilling
"[-0.23464416 -0.27597976 -0.06478466 ...  0.2992634   0.06275392
  0.424409  ]",drilling
"[ 0.00433798 -0.19339693 -0.39493737 ...  0.05876851 -0.02500584
 -0.18193589]",drilling
"[ 0.04675736  0.04168341 -0.33975047 ...  0.15187348  0.14763823
  0.29834533]",drilling
"[-0.03757326 -0.03099309 -0.05369917 ... -0.23983134 -0.27896672
 -0.16650452]",drilling
[0.23119344 0.38456967 0.26926497 ... 0.25283664 0.17647535 0.14980248],drilling
"[-0.05306432 -0.19090126 -0.14247033 ...  0.6862724   0.47053182
  0.2615497 ]",drilling
"[ 0.03473159  0.10315388  0.13891587 ... -0.14360234 -0.0776795
 -0.25964478]",drilling
[0.12627079 0.18932495 0.18898697 ... 0.44022927 0.26937014 0.02472273],drilling
"[-0.14611329 -0.19381057 -0.22581977 ...  0.12511529  0.09708536
  0.19326001]",drilling
"[ 0.00446445  0.11364666  0.03809109 ... -0.10487549 -0.15923116
 -0.07917318]",drilling
[0.18752278 0.09573697 0.09376437 ... 0.04835673 0.04843292 0.04197571],drilling
"[-2.6184868e-08 -3.8784025e-09  1.3445199e-08 ...  2.2914426e-01
  5.7578541e-02 -1.4191400e-01]",siren
"[-5.8777361e-09 -5.4816418e-09  1.7423266e-09 ... -1.7904498e-01
 -1.6151340e-01 -3.2861304e-02]",siren
"[ 5.05679871e-08 -4.01390317e-08  1.25358435e-08 ... -6.19241446e-02
 -2.04865411e-02  7.21250176e-02]",siren
"[ 9.2356052e-09 -7.6366282e-09  3.3515342e-08 ...  4.3578099e-02
  1.9647445e-01  3.0429360e-01]",siren
"[ 1.22373907e-08  5.94884586e-09 -7.91658561e-09 ... -1.23323023e-01
  2.66368594e-03  1.14935964e-01]",siren
[0.         0.         0.         ... 0.1793182  0.18416832 0.07692911],gun_shot
"[-0.00709298 -0.01533836 -0.01536108 ... -0.16580853 -0.07437878
  0.1282184 ]",dog_bark
"[ 1.0161087e-04 -6.9369438e-05 -8.2855368e-05 ...  1.8111450e-03
 -6.1343791e-04 -1.2204339e-03]",dog_bark
"[ 0.0009257   0.00070164 -0.00107149 ...  0.11715823  0.07530796
  0.0449843 ]",dog_bark
"[-0.00063165 -0.00131831 -0.0014988  ... -0.00831959  0.02580332
  0.08919742]",dog_bark
"[-6.1439806e-08 -5.9889018e-08 -1.2549806e-07 ...  5.9614019e-03
  6.6659967e-03  1.3013093e-02]",gun_shot
"[-0.1807789  -0.23673393 -0.10453203 ...  0.05013964  0.04115742
  0.08264331]",siren
"[-0.22855256 -0.34622315 -0.24822766 ... -0.47635022 -0.46424204
 -0.42698178]",siren
"[ 0.00618085  0.13211484  0.2516716  ... -0.21962234 -0.20055018
 -0.17721237]",siren
