Audio,Label
"[-0.05187638 -0.16948773  0.00665094 ... -0.10930397 -0.02002953
  0.00472876]",jackhammer
"[ 0.02505418 -0.0134418  -0.05587783 ... -0.15140548 -0.07091559
 -0.16937351]",jackhammer
[0.00014465 0.00132281 0.00300322 ... 0.11448146 0.11975463 0.11679043],engine_idling
"[-0.07905395 -0.15483503 -0.16371147 ...  0.537063    0.47686315
  0.44138062]",engine_idling
"[-0.01192043 -0.00679643 -0.00868164 ... -0.03012305 -0.0046483
 -0.06600467]",engine_idling
"[ 0.11830605  0.1554976   0.06692453 ... -0.24461553 -0.28720233
 -0.28288457]",engine_idling
"[-0.07331721 -0.15068495 -0.1591906  ... -0.21466288 -0.24135303
 -0.2524376 ]",engine_idling
"[-0.11699266 -0.15561002 -0.1197409  ... -0.05224153 -0.04199979
 -0.04279224]",engine_idling
"[-0.10439889 -0.1399442  -0.09105664 ...  0.3607617   0.28788078
  0.25771338]",engine_idling
"[-0.01091419 -0.02288145 -0.03836843 ...  0.07842807  0.0561686
  0.08566486]",engine_idling
"[ 0.06548539  0.10520343  0.08308648 ... -0.00554357  0.00418804
 -0.02482404]",engine_idling
[0.0580373  0.07067913 0.05216643 ... 0.06399015 0.07493704 0.0666524 ],engine_idling
"[-0.01892203 -0.04081823 -0.03611827 ...  0.07652783  0.07681972
  0.10597017]",engine_idling
"[ 0.02283611  0.01810662 -0.01005914 ...  0.06684656  0.09286995
  0.07471582]",engine_idling
"[ 0.09088431  0.20882347  0.22973578 ... -0.04418754 -0.07925088
 -0.15651225]",engine_idling
[0.31088892 0.52141076 0.49301714 ... 0.50189924 0.48020613 0.4936755 ],engine_idling
"[-0.16305034 -0.3084543  -0.33356956 ... -0.19495593 -0.11661515
 -0.0206844 ]",engine_idling
"[ 0.2732713   0.39932203  0.36621198 ... -0.7839029  -0.7387837
 -0.72070026]",engine_idling
"[ 0.01972531  0.03935927  0.03271845 ... -0.30764252 -0.28115803
 -0.29070064]",engine_idling
"[-0.14223567 -0.22718552 -0.20546407 ...  0.01476371  0.04046577
  0.07631154]",engine_idling
"[-0.11792033 -0.20488292 -0.1696168  ... -0.01057959 -0.01869007
 -0.02259954]",engine_idling
[0.14020869 0.21240836 0.15013705 ... 0.17364226 0.16240533 0.15796505],engine_idling
[0.08141304 0.10773397 0.10412662 ... 0.16976152 0.19042216 0.16580431],children_playing
"[ 0.05060961  0.01444478 -0.06831062 ... -0.01866753 -0.02977506
 -0.0351913 ]",children_playing
"[-0.0022766  -0.00682988 -0.02789451 ... -0.0107435   0.00421647
  0.01735484]",children_playing
"[ 0.02707984  0.05495804  0.0781785  ... -0.04219919 -0.10169073
 -0.21665604]",children_playing
"[-0.06188586 -0.1221994  -0.13676311 ...  0.02028691 -0.04001131
 -0.04968829]",children_playing
"[-0.1284529  -0.02482665  0.09746721 ...  0.0833209   0.10235434
  0.07527222]",children_playing
"[ 0.01339742  0.04151984  0.00957018 ... -0.01317855  0.00357076
  0.05237664]",children_playing
"[ 0.0740478   0.14479582  0.13825624 ...  0.00834483 -0.01941152
 -0.03039983]",children_playing
"[ 0.05299363  0.03860369  0.06424391 ... -0.03271672 -0.05845453
 -0.09193433]",siren
"[ 0.10459702 -0.16288055 -0.21681064 ...  0.22839169 -0.03096831
 -0.14207713]",siren
"[-0.0831859  -0.15056759 -0.13326767 ... -0.17393312  0.10825839
  0.39214996]",siren
"[-0.10486545 -0.16222972 -0.02494162 ... -0.14486867 -0.30093622
 -0.45377323]",siren
"[ 0.07217892 -0.0341646  -0.18168986 ... -0.19301853 -0.31017533
 -0.17233741]",street_music
"[-0.0946214  -0.13488327 -0.11682181 ...  0.28467894  0.30666414
  0.27094853]",street_music
"[ 0.13592777  0.208328    0.15891157 ... -0.3846761  -0.3715195
 -0.4173638 ]",street_music
"[-0.04841912 -0.09574521  0.07575697 ...  0.11425167  0.14278515
  0.13409705]",street_music
"[-0.1732411  -0.27253747 -0.27169865 ...  0.00995661  0.02000102
  0.03528135]",street_music
[0.05418138 0.08933099 0.10105053 ... 0.25546122 0.16702402 0.14167997],street_music
[0.08680874 0.20217659 0.2860239  ... 0.17134829 0.3040831  0.27464387],street_music
[0.20663473 0.27875584 0.16345158 ... 0.02197027 0.05775228 0.16804111],children_playing
"[ 0.06591512  0.26325127  0.30624634 ... -0.03271851 -0.13487384
 -0.6023631 ]",children_playing
"[-0.01179473 -0.00734971  0.10099111 ...  0.03819918  0.0367712
  0.03999145]",children_playing
"[-0.0249639   0.04329612  0.2994271  ...  0.13141944  0.16148336
  0.1797834 ]",children_playing
[0.03150301 0.04848818 0.04537229 ... 0.08961027 0.06544325 0.04823106],children_playing
[0.15560699 0.23603731 0.19784078 ... 0.05024696 0.08252877 0.11813625],children_playing
"[-0.04286958 -0.04574448 -0.03389204 ...  0.00617163 -0.07838741
 -0.12806693]",children_playing
"[-0.04686249 -0.01282513  0.00306954 ...  0.04866069  0.1736498
  0.32941297]",children_playing
"[-0.0806374  -0.16857563 -0.16916431 ... -0.09214392 -0.10982711
 -0.11980361]",engine_idling
"[-0.48649287 -0.89248115 -0.7773437  ...  0.70774454  0.6583812
  0.73373663]",engine_idling
"[-0.20978996 -0.39108264 -0.3361391  ... -0.29391396 -0.26891348
 -0.28829047]",engine_idling
"[ 0.47348815  0.86816984  0.7459713  ... -0.7533784  -0.71609026
 -0.8371659 ]",engine_idling
"[-0.16405852 -0.28877276 -0.22784323 ...  0.14329249  0.13055731
  0.14907669]",engine_idling
"[-0.45578504 -0.8487219  -0.77042884 ... -0.48931423 -0.45033908
 -0.49758413]",engine_idling
"[ 0.08344135  0.15596     0.14180496 ... -0.85653603 -0.7981706
 -0.88596106]",engine_idling
"[-0.25799373 -0.4646766  -0.3933481  ...  0.12250472  0.10180767
  0.10305069]",engine_idling
"[-0.46501142 -0.8355546  -0.7126715  ...  0.44770843  0.4217651
  0.47827518]",engine_idling
[0.05008515 0.08729087 0.06483182 ... 0.67912215 0.6054577  0.6284522 ],engine_idling
"[ 0.26932442  0.48996082  0.40850052 ... -0.11907536 -0.09236886
 -0.07274762]",engine_idling
"[ 0.2069726   0.30864275  0.18955326 ... -0.14757575 -0.09248061
 -0.06243854]",dog_bark
"[-0.02739863 -0.001862    0.22416028 ...  0.00745146  0.00259483
 -0.00027549]",dog_bark
"[-0.00175159 -0.00907445 -0.00479062 ... -0.00301131 -0.00085546
 -0.00088078]",dog_bark
"[-0.00130761 -0.00326538 -0.00331471 ... -0.00080567  0.00033338
 -0.00038551]",dog_bark
"[-0.00303422 -0.0081152  -0.00992508 ... -0.00839725 -0.01720675
 -0.03361338]",dog_bark
"[-0.00062726 -0.00133807 -0.00181439 ...  0.0098553   0.00926063
  0.00947761]",dog_bark
"[-0.00027566 -0.00202233 -0.00185626 ... -0.00254774 -0.00116337
 -0.00023835]",dog_bark
"[-5.4140866e-04 -6.5150554e-04  2.5767164e-04 ...  4.3818069e-01
  4.2854521e-01  3.9253578e-01]",dog_bark
[0.07432519 0.13354409 0.12948959 ... 0.27250913 0.2831642  0.33270332],siren
"[ 0.02310161  0.04558964  0.03525495 ... -0.14527634 -0.15187559
 -0.17026219]",siren
"[ 0.11343572  0.16459537  0.1308298  ... -0.07383488 -0.07088193
 -0.04031455]",siren
"[ 0.1934026   0.28684834  0.1888437  ... -0.01648908  0.00352622
  0.01177341]",siren
"[-0.00232371 -0.03553945 -0.04772732 ...  0.3114925   0.12621525
  0.00199458]",siren
"[ 0.00711002 -0.02657336 -0.10762943 ...  0.06789275  0.06485099
  0.05752782]",siren
[0.06235212 0.22320311 0.15201554 ... 0.02235205 0.01382481 0.00035232],siren
[0.25381032 0.3842078  0.28268826 ... 0.06670982 0.07629499 0.09606375],siren
"[-0.122529   -0.20659207 -0.21020432 ...  0.36478758  0.31751952
  0.18595906]",siren
[0.06389133 0.12137912 0.13494782 ... 0.2138693  0.14829488 0.14246577],siren
"[ 0.04474834  0.08246942  0.14097948 ... -0.05052892 -0.02207938
 -0.05762761]",siren
[0.10124195 0.19136246 0.24198592 ... 0.22698575 0.20915744 0.15983438],siren
"[-0.09621484 -0.21377473 -0.24887943 ... -0.07928707 -0.16121954
 -0.2633589 ]",siren
"[ 0.05750338  0.02923653 -0.04740208 ...  0.27533984  0.28959802
  0.33114308]",siren
"[-0.13095534 -0.18087739 -0.08757693 ...  0.45605183  0.47777206
  0.53296834]",siren
"[ 0.01643072  0.03742214  0.02559181 ... -0.00356731 -0.00570747
 -0.00640802]",dog_bark
"[-0.04183258 -0.07713504 -0.0240296  ... -0.11391047  0.04834695
  0.1334545 ]",engine_idling
"[-0.035384   -0.13131543 -0.15329608 ... -0.09959703 -0.04331783
 -0.04070031]",engine_idling
"[ 0.03782244  0.05234072  0.20602275 ... -0.04861618 -0.10516512
 -0.16657737]",engine_idling
"[ 0.07546048  0.00089923 -0.13245112 ...  0.44703823  0.1163856
  0.16123094]",engine_idling
"[-0.19864276 -0.20805864 -0.15991858 ...  0.06908622  0.1356386
  0.00730364]",engine_idling
"[ 0.1144594   0.10771417  0.17639554 ... -0.08428959 -0.12687494
 -0.10327731]",engine_idling
"[-0.02205001 -0.2006507  -0.17549975 ...  0.28828332  0.1538402
  0.3453792 ]",engine_idling
"[-0.15381575 -0.25293738 -0.04835045 ...  0.02043101  0.07099519
  0.00395934]",engine_idling
"[-0.00243085 -0.00582614 -0.00630119 ...  0.09539954  0.0731962
  0.04284381]",gun_shot
"[-0.0025667  -0.13799411 -0.17598869 ... -0.01205552  0.20434345
  0.36270514]",street_music
"[ 0.20130014  0.2555865   0.13829808 ... -0.0145764  -0.04306749
 -0.05236403]",street_music
"[-0.04167151 -0.11914063 -0.10685763 ... -0.15802938 -0.2626686
 -0.35964724]",street_music
"[-0.08313865 -0.15438664 -0.12997091 ...  0.43801796  0.38437438
  0.5582751 ]",street_music
"[-0.19046922 -0.29268405 -0.17861493 ...  0.01712172 -0.06438786
 -0.01235326]",street_music
"[-0.08724093 -0.14447547 -0.14161894 ... -0.01418707 -0.10281741
 -0.19078352]",street_music
"[-0.00240232 -0.00333059 -0.00505725 ... -0.06264359 -0.07375179
 -0.07532552]",dog_bark
"[-0.00188918 -0.00218605 -0.00031279 ... -0.01370752 -0.01135813
 -0.011964  ]",dog_bark
"[-0.00953981 -0.01139842  0.00504286 ... -0.00753156 -0.00519553
 -0.00865394]",dog_bark
"[-0.07558134 -0.12573986 -0.10861621 ...  0.00518186  0.00454152
  0.00121607]",dog_bark
"[ 0.00310816 -0.02139007  0.02960854 ...  0.1532602   0.10217577
  0.11354858]",air_conditioner
"[-0.00024535 -0.00893799 -0.01226265 ...  0.04599228  0.11013102
  0.1619192 ]",dog_bark
"[ 0.02432083  0.03903912  0.03336821 ... -0.23635058 -0.31535116
 -0.45086637]",street_music
"[-0.07326348 -0.16323334 -0.17725007 ...  0.08499806  0.0870043
  0.07925624]",street_music
"[-0.208797   -0.3337826  -0.24335966 ... -0.12602526 -0.13131973
 -0.14036699]",street_music
"[-0.10278149 -0.15839909 -0.11728518 ...  0.10547903  0.08655383
  0.06789568]",street_music
"[-0.14970553 -0.23337007 -0.15307854 ...  0.54897285  0.5826691
  0.7093815 ]",street_music
"[-0.45290533 -0.6875348  -0.50637645 ... -0.00561847 -0.0362613
  0.0880341 ]",street_music
"[-0.07037824 -0.15878183 -0.18105277 ...  0.31350303  0.2554457
  0.2333894 ]",air_conditioner
"[ 0.16809084  0.24822746  0.16801608 ... -0.18131557 -0.17582464
 -0.18481442]",air_conditioner
"[ 0.11577096  0.18119964  0.13178366 ... -0.34082866 -0.31558967
 -0.36003813]",air_conditioner
[0.20287342 0.31700915 0.24043918 ... 0.5308451  0.53890413 0.62924606],air_conditioner
"[-0.23410977 -0.35900328 -0.2589576  ...  0.16669044  0.15569218
  0.17555039]",air_conditioner
"[ 0.35082334  0.58265734  0.49211347 ... -0.21180433 -0.15064308
 -0.09523305]",air_conditioner
"[ 0.07768422  0.15148714  0.16609994 ... -0.00920075  0.0092085
  0.02419956]",air_conditioner
"[ 0.02387137  0.0350177   0.00504004 ... -0.06952721 -0.07683789
 -0.1209648 ]",air_conditioner
"[ 0.12761298  0.23817019  0.2345082  ... -0.41895622 -0.4189533
 -0.4560971 ]",air_conditioner
[0.11307438 0.15640241 0.08824585 ... 0.08319925 0.03040253 0.0017366 ],air_conditioner
"[-0.10434084 -0.17436339 -0.1461579  ... -0.1575998  -0.10920085
 -0.1001149 ]",air_conditioner
"[-0.294816   -0.45238492 -0.3207261  ...  0.12788683  0.1473215
  0.18414591]",air_conditioner
"[-0.05058332 -0.1079637  -0.12093246 ...  0.28945008  0.28191993
  0.30067545]",air_conditioner
"[ 0.0763201   0.14060831  0.1341181  ... -0.20409574 -0.19678074
 -0.22588766]",air_conditioner
[0.19405162 0.2974781  0.24099424 ... 0.09742746 0.134835   0.18517445],air_conditioner
"[-0.2021329  -0.3350126  -0.25796294 ...  0.06290441  0.04950599
  0.03647507]",air_conditioner
[0.1265522  0.22559763 0.20606135 ... 0.05502081 0.03956484 0.05334618],air_conditioner
"[ 0.0053189  -0.01160357 -0.05310183 ... -0.20563874 -0.23141724
 -0.28689292]",air_conditioner
[0.06883358 0.1575608  0.21689756 ... 0.13663316 0.12814134 0.14010653],air_conditioner
"[-0.0065816  -0.03351828 -0.05300469 ... -0.19974469 -0.18894805
 -0.20182577]",air_conditioner
"[-0.04596939 -0.07616875 -0.07701321 ... -0.10251355 -0.10971265
 -0.162833  ]",air_conditioner
"[-0.0817582  -0.12320171 -0.07620793 ...  0.21779315  0.22030914
  0.24898946]",air_conditioner
"[-0.13793719 -0.24552625 -0.22622623 ...  0.2633112   0.2968833
  0.37853193]",air_conditioner
[0.14412002 0.22892703 0.19389543 ... 0.08595207 0.08375595 0.10216151],air_conditioner
"[ 0.21082433  0.3451412   0.28965324 ... -0.05654038 -0.06368393
 -0.10210597]",air_conditioner
[0.00588197 0.01091988 0.01331729 ... 0.08229529 0.08157517 0.08293267],children_playing
"[-0.00777576 -0.01436007 -0.00852809 ... -0.03630394 -0.0459125
 -0.0469167 ]",children_playing
"[-0.03130453 -0.0094987   0.07588566 ...  0.13380904  0.07936634
  0.09308635]",children_playing
"[ 0.05918644  0.07063794 -0.01278093 ...  0.00481959  0.01403341
  0.00752114]",children_playing
"[ 0.07267591  0.21461667  0.18708622 ... -0.10582619  0.03091257
  0.10724499]",children_playing
"[-0.03645414 -0.20841931 -0.26557767 ...  0.02400348  0.02728385
 -0.00425764]",children_playing
"[-0.00758708 -0.04536388 -0.05330105 ... -0.02188432  0.0014361
  0.00690873]",children_playing
"[ 0.0111978   0.0220491   0.01545703 ... -0.00348451 -0.00028131
 -0.00175378]",children_playing
"[-0.13089336 -0.22314852 -0.17760438 ...  0.11113152  0.13229169
  0.14626983]",street_music
"[ 0.21339163  0.2904968   0.1077446  ... -0.1481233  -0.1361455
 -0.11509603]",street_music
"[ 0.00885251  0.03298651  0.03343336 ... -0.01848235  0.00784663
  0.00994668]",street_music
[0.10222285 0.14803551 0.0712901  ... 0.30145115 0.26722276 0.31158864],street_music
[0.05771972 0.0864415  0.07659636 ... 0.10824582 0.05097178 0.0609308 ],street_music
[0.10776521 0.15771677 0.09619249 ... 0.12130381 0.11586434 0.11215507],street_music
"[-0.03554948 -0.04914092 -0.03167253 ...  0.18618432  0.20591278
  0.23087992]",dog_bark
"[ 0.09265451  0.15469395  0.1294912  ... -0.1707851  -0.1669472
 -0.19108866]",dog_bark
"[-0.04959928 -0.08152665 -0.06919006 ... -0.016471   -0.00995787
 -0.00119323]",dog_bark
"[ 0.16725384  0.2815058   0.25141373 ... -0.10873853 -0.11498286
 -0.13277712]",children_playing
[0.01071768 0.01698175 0.00134603 ... 0.32335997 0.30206874 0.35944116],children_playing
"[ 0.17127681  0.23840845  0.17010297 ... -0.09347602 -0.09049013
 -0.1049789 ]",children_playing
"[-0.05553778 -0.09180763 -0.07630446 ... -0.05910746 -0.06502631
 -0.07416052]",children_playing
"[ 0.11207058  0.18705718  0.16724986 ... -0.06655572 -0.06494364
 -0.08006297]",children_playing
"[-0.06037315 -0.09709974 -0.07989025 ... -0.05995246 -0.06152268
 -0.07684725]",children_playing
"[-0.27210614 -0.47451556 -0.4377518  ... -0.07038743 -0.06092801
 -0.0665554 ]",children_playing
"[-0.08835158 -0.15148793 -0.13246186 ... -0.06774016 -0.0706628
 -0.09046068]",children_playing
"[ 0.04599569  0.03284727 -0.00922118 ...  0.10614891  0.05685872
 -0.00037652]",street_music
"[ 0.04015166  0.03402025 -0.00636528 ...  0.19807719  0.09812701
 -0.0605479 ]",street_music
"[-0.02419783 -0.05217247 -0.05147846 ...  0.03976103  0.0360998
  0.02323492]",street_music
"[ 0.09088197  0.01253462 -0.17065132 ... -0.28496373 -0.3945395
 -0.4619287 ]",street_music
"[-0.03034687 -0.05088894 -0.04724776 ... -0.0705089  -0.06512175
 -0.12843472]",street_music
[0.13682173 0.20622334 0.1189828  ... 0.21395949 0.15671074 0.10270654],street_music
"[ 0.03177682  0.04726808 -0.00555883 ...  0.07308687 -0.15596405
 -0.10668722]",drilling
"[ 0.03886243 -0.0100379  -0.12063956 ... -0.295341   -0.01713637
  0.17771107]",drilling
"[-3.9451102e-08  3.9533878e-09 -6.4842581e-08 ...  3.1730735e-01
  2.8525493e-01  2.9694489e-01]",engine_idling
"[ 5.8917976e-05  5.7548450e-06 -2.3271015e-05 ...  1.7977716e-01
  7.3894411e-02 -1.0351742e-01]",children_playing
"[-0.00250762 -0.00261915  0.00308461 ...  0.01239827 -0.0002202
 -0.01871725]",children_playing
"[-0.01843331 -0.01215787 -0.00893587 ...  0.00497473  0.01215587
  0.00888191]",children_playing
"[ 0.00451249  0.00198771  0.00342864 ... -0.05272322 -0.09618581
 -0.07241984]",children_playing
"[-0.0006458  -0.00306564 -0.00468389 ... -0.04311105 -0.09232804
 -0.06470209]",children_playing
[0.03457025 0.02924989 0.01679785 ... 0.07575282 0.03794863 0.06290304],children_playing
"[-0.0850428   0.06388203  0.24000673 ... -0.02419118 -0.02849097
 -0.02718297]",children_playing
"[ 0.0228745  -0.00631296 -0.03577087 ... -0.27559286 -0.1586806
  0.13054706]",children_playing
"[ 0.08049475  0.14171758  0.10952684 ... -0.393723   -0.3540299
 -0.41296205]",engine_idling
"[-0.05206136 -0.10166384 -0.08032145 ... -0.75396466 -0.6795191
 -0.76379544]",engine_idling
"[-0.34823364 -0.6114217  -0.5211173  ...  0.3811608   0.33820945
  0.42437303]",engine_idling
"[-0.09159952 -0.13260661 -0.12387418 ...  0.16511835  0.15097333
  0.17354827]",engine_idling
[0.29544553 0.4338856  0.40200558 ... 0.23422544 0.21829565 0.28608102],engine_idling
[0.10770062 0.18669054 0.16670905 ... 0.2668587  0.27956057 0.34146917],engine_idling
"[-0.24020818 -0.3844645  -0.3547882  ... -0.01696154 -0.02262081
 -0.02672274]",engine_idling
[-0.4887138 -0.8597999 -0.8550765 ... -0.5751573 -0.4797039 -0.6391657],engine_idling
"[-0.03292398 -0.04538085 -0.05798753 ...  0.44589636  0.4352759
  0.4779254 ]",engine_idling
"[-0.37822163 -0.6221732  -0.5259378  ...  0.15313521  0.14961416
  0.18678822]",engine_idling
"[ 0.22036722  0.48314404  0.42689526 ... -0.19773893 -0.22726014
 -0.23594767]",engine_idling
"[ 0.12711033  0.24553876  0.24740873 ... -0.06988374 -0.08963922
 -0.08898647]",engine_idling
"[-0.12131163 -0.21408384 -0.1862278  ... -0.54228216 -0.4955957
 -0.5501667 ]",engine_idling
"[-0.07199563 -0.11933621 -0.11405564 ... -0.08641407 -0.07679569
 -0.11424412]",engine_idling
"[-0.13545223 -0.24642758 -0.20022742 ... -0.01271284 -0.0347558
  0.08191478]",drilling
"[ 0.05409003 -0.0512734  -0.16269445 ... -0.00436025 -0.00485809
  0.21949983]",drilling
"[ 0.32263702  0.31821337  0.13628452 ... -0.0030294   0.119705
  0.02216483]",drilling
"[ 0.18554816  0.35419774  0.19687779 ... -0.03824328 -0.02861952
 -0.05515569]",drilling
"[-0.05278371 -0.13798591  0.02371832 ...  0.08426882  0.02089165
 -0.07888207]",drilling
"[ 0.268834    0.40776396  0.19491169 ... -0.30357173 -0.06963479
  0.14334707]",drilling
[0.01669851 0.08839018 0.35192406 ... 0.00675389 0.00416163 0.00829939],drilling
"[ 0.09575602  0.15922819  0.00187232 ...  0.03958634 -0.03706801
  0.00320834]",drilling
"[ 0.07349777  0.08576418 -0.05713708 ... -0.08965629 -0.10468962
  0.07124743]",drilling
"[ 0.03071271  0.13542782  0.16751254 ... -0.05528217  0.11399367
  0.2092039 ]",drilling
"[-0.08224495  0.17973219  0.02110832 ...  0.00368789  0.00257623
  0.00246974]",drilling
"[-0.00350138 -0.00067087  0.00221378 ...  0.00792253  0.00758583
  0.00576256]",dog_bark
"[ 0.00206039  0.00767019  0.01155727 ... -0.00299832 -0.00614297
 -0.00443672]",dog_bark
"[-0.00131169 -0.00188853 -0.00205338 ...  0.09705082  0.04379151
  0.07710767]",air_conditioner
[0.11235312 0.18866247 0.09435718 ... 0.25591666 0.21783835 0.18355867],air_conditioner
"[-0.00696127  0.06072029  0.16536827 ... -0.1616831  -0.16001453
 -0.25804594]",air_conditioner
"[ 0.12364659  0.09722144  0.00340811 ... -0.17713878 -0.14885367
 -0.14218667]",air_conditioner
"[-0.10101814 -0.14326948 -0.10786156 ...  0.29929206  0.42938286
  0.4636876 ]",air_conditioner
"[-0.07515638 -0.03000412  0.06396136 ... -0.08455571 -0.06525607
  0.00622828]",air_conditioner
"[ 0.07808143  0.0803263  -0.03736548 ...  0.03405094  0.02937008
  0.13881268]",air_conditioner
[0.116529   0.15628855 0.10073048 ... 0.30829662 0.34126553 0.32799336],air_conditioner
"[ 0.11709719  0.13705696  0.06424329 ... -0.19445279 -0.1833201
 -0.2283838 ]",air_conditioner
"[ 0.22156195  0.3130746   0.18808034 ... -0.4966134  -0.40470085
 -0.35576156]",air_conditioner
"[-0.15271865 -0.3240778  -0.3811886  ...  0.43132678  0.30595472
  0.26689452]",air_conditioner
"[-0.1711529  -0.19392851 -0.07729825 ... -0.05896218 -0.11010433
 -0.04907069]",air_conditioner
"[ 0.16186687  0.31383985  0.33639488 ...  0.05995497 -0.07581177
 -0.0970644 ]",air_conditioner
"[-0.03919063  0.06295387 -0.01435473 ...  0.05374029  0.13563392
  0.20243086]",air_conditioner
"[-0.06084567  0.13658138  0.424603   ... -0.02276219 -0.01154992
 -0.05727958]",street_music
"[-0.00836569 -0.05709121  0.0140116  ...  0.16094634  0.11664412
  0.17506853]",street_music
"[-0.10158123 -0.18444097 -0.16552287 ... -0.22016448 -0.23825179
 -0.26216465]",street_music
"[-0.01847946 -0.04182809 -0.0703076  ... -0.14551108 -0.14492331
 -0.15383787]",street_music
"[-0.23139246 -0.41564134 -0.38473    ...  0.22829753  0.28163484
  0.40954566]",street_music
[0.13815637 0.27991328 0.2955941  ... 0.2722945  0.1762484  0.09636853],street_music
"[-4.9913797e-04  7.2266812e-05  7.4909156e-04 ...  3.2722093e-02
 -2.8946817e-02 -5.4767665e-02]",dog_bark
"[ 2.3792769e-07 -5.0431834e-07  9.4366419e-07 ... -1.3231944e-01
  2.1350844e-02  2.2129454e-02]",children_playing
"[ 0.03508734  0.06679568  0.0224906  ... -0.01664304  0.03237387
  0.16217643]",children_playing
"[-0.06971568 -0.1921745  -0.18534273 ...  0.01127897  0.02800961
  0.04251612]",children_playing
"[-0.00051767 -0.01808766 -0.02220581 ... -0.12741205 -0.0790761
  0.08366328]",car_horn
"[-0.3695228  -0.4288258  -0.07636997 ... -0.360268   -0.17379276
  0.1325066 ]",siren
"[-0.03698258  0.20589902  0.48558924 ... -0.48666853 -0.2590671
 -0.04989794]",siren
"[ 0.1563095   0.23155116  0.23560657 ... -0.5230477  -0.35565168
 -0.02717413]",siren
"[-0.08945705 -0.15264563 -0.04375427 ... -0.2533956  -0.29918668
 -0.42511797]",siren
"[ 0.19790098  0.4867853   0.4397073  ... -0.64435667 -0.35210752
 -0.03697625]",siren
"[-0.22820766 -0.19134337  0.10659225 ... -0.09290639  0.12940846
  0.24965183]",siren
"[ 0.18281266  0.5129674   0.6655533  ... -0.16004427 -0.31184378
 -0.32664025]",siren
"[ 0.0676555  -0.01419084 -0.03840137 ... -0.12849139 -0.19803092
 -0.36926788]",siren
"[-0.09289749 -0.04049892  0.15583253 ... -0.6328677  -0.75109535
 -0.60479295]",siren
"[-0.33069488 -0.53865045 -0.3006001  ...  0.15169933  0.06226345
  0.08994518]",siren
"[-0.12613407  0.03919774  0.31341186 ...  0.17059514  0.15481573
  0.05459871]",siren
